Asset,Entry_Date,Exit_Date,Type,Entry_Price,Exit_Price,PnL_USD,Reason,Cum_PnL,HWM,Drawdown_USD,equity,returns
BTC/USDT,2024-06-06 20:15:00,2024-06-07 12:00:00,Long,70655.20994999999,71888.23790000001,0.15433886657780968,AI_Flip_Bear,1.3468929977045867,1.3468929977045867,0.0,11.346892997704586,0.013789423287093205
ETH/USDT,2024-06-06 20:15:00,2024-06-07 12:00:00,Long,3794.9765399999997,3835.6312250000005,0.08702050430857443,AI_Flip_Bear,1.433913502013161,1.433913502013161,0.0,11.43391350201316,0.007669104161480922
BTC/USDT,2024-06-07 12:15:00,2024-06-07 18:00:00,Short,71950.10695000002,68577.2715,0.4483054351665578,TP_Hit,1.8822189371797189,1.8822189371797189,0.0,11.882218937179719,0.039208398339520834
ETH/USDT,2024-06-07 12:15:00,2024-06-07 18:00:00,Short,3837.490295,3615.917055,0.5568136196941188,TP_Hit,2.439032556873838,2.439032556873838,0.0,12.439032556873837,0.04686108063131522
XRP/USDT,2024-06-07 18:00:00,2024-06-07 18:15:00,Long,0.45512745,0.47926025,0.5097124398890907,TP_Hit,2.9487449967629287,2.9487449967629287,0.0,12.94874499676293,0.040976855519798905
BTC/USDT,2024-06-07 18:15:00,2024-06-07 18:30:00,Long,69115.5405,69233.46595000001,-0.0029549875906693217,AI_Flip_Bear,2.9457900091722595,2.9487449967629287,-0.0029549875906691447,12.94579000917226,-0.00022820648575661018
ETH/USDT,2024-06-07 18:15:00,2024-06-07 18:30:00,Long,3671.024595,3673.7322150000005,-0.012631723623740558,AI_Flip_Bear,2.9331582855485188,2.9487449967629287,-0.01558671121440991,12.933158285548519,-0.0009757398826021335
XRP/USDT,2024-06-07 18:30:00,2024-06-07 20:30:00,Short,0.48665655,0.4980489,-0.2538601555861109,SL_Hit,2.6792981299624077,2.9487449967629287,-0.269446866800521,12.679298129962408,-0.019628628211391552
ETH/USDT,2024-06-07 18:45:00,2024-06-08 07:00:00,Short,3679.1694950000006,3693.956055,-0.06014974971953434,AI_Flip_Bull,2.619148380242873,2.9487449967629287,-0.32959661652005545,12.619148380242873,-0.004743933702244574
ETH/USDT,2024-06-08 07:15:00,2024-06-08 11:00:00,Long,3704.31123,3692.8826350000004,-0.05082129361198251,AI_Flip_Bear,2.568327086630891,2.9487449967629287,-0.38041791013203774,12.568327086630891,-0.004027315638157503
BTC/USDT,2024-06-07 18:45:00,2024-06-08 13:00:00,Short,69151.90675000001,69345.8556,-0.0480187358897354,AI_Flip_Bull,2.5203083507411557,2.9487449967629287,-0.428436646021773,12.520308350741155,-0.003820614753161089
ETH/USDT,2024-06-08 11:15:00,2024-06-08 13:15:00,Short,3691.0135700000005,3674.946555,0.023486559126902732,AI_Flip_Bull,2.5437949098680583,2.9487449967629287,-0.40495008689487033,12.543794909868058,0.0018758770526217106
ETH/USDT,2024-06-08 13:30:00,2024-06-09 02:00:00,Long,3687.0225899999996,3677.22047,-0.046558876819898676,AI_Flip_Bear,2.4972360330481598,2.9487449967629287,-0.4515089637147689,12.49723603304816,-0.0037117058397750924
ETH/USDT,2024-06-09 02:15:00,2024-06-09 03:00:00,Short,3674.5218200000004,3672.85551,-0.015469767845873016,AI_Flip_Bull,2.4817662652022867,2.9487449967629287,-0.46697873156064196,12.481766265202287,-0.0012378551389254921
BTC/USDT,2024-06-08 13:15:00,2024-06-09 13:00:00,Long,69313.03919999998,69641.66175,0.027363949300035113,AI_Flip_Bear,2.509130214502322,2.9487449967629287,-0.4396147822606067,12.509130214502322,0.0021923138695780775
ETH/USDT,2024-06-09 03:15:00,2024-06-09 13:00:00,Long,3674.1261449999997,3699.84915,0.04994120773444562,AI_Flip_Bear,2.5590714222367676,2.9487449967629287,-0.389673574526161,12.559071422236768,0.003992380515517091
ETH/USDT,2024-06-09 13:15:00,2024-06-09 21:00:00,Short,3690.144005,3703.981065,-0.05745984688204557,AI_Flip_Bull,2.501611575354722,2.9487449967629287,-0.44713342140820656,12.501611575354723,-0.004575166821673471
ETH/USDT,2024-06-09 21:15:00,2024-06-09 22:00:00,Long,3704.5513499999997,3713.8521450000003,0.005081294135659806,AI_Flip_Bear,2.506692869490382,2.9487449967629287,-0.4420521272725466,12.506692869490383,0.00040645112872317313
ETH/USDT,2024-06-09 22:15:00,2024-06-10 04:00:00,Short,3709.5443000000005,3685.78197,0.04399321790010831,AI_Flip_Bull,2.55068608739049,2.9487449967629287,-0.3980589093724385,12.55068608739049,0.003517574018902181
ETH/USDT,2024-06-10 04:15:00,2024-06-10 07:15:00,Long,3691.20468,3671.513325,-0.0732933428254104,AI_Flip_Bear,2.47739274456508,2.9487449967629287,-0.4713522521978488,12.47739274456508,-0.005839787746667269
ETH/USDT,2024-06-10 07:30:00,2024-06-10 08:00:00,Short,3667.5453100000004,3665.8520099999996,-0.01538763244345353,AI_Flip_Bull,2.462005112121626,2.9487449967629287,-0.48673988464130247,12.462005112121627,-0.0012332410110401648
BTC/USDT,2024-06-09 13:15:00,2024-06-10 14:00:00,Short,69485.53985,69404.28480000001,-0.008317886696250158,AI_Flip_Bull,2.453687225425376,2.9487449967629287,-0.4950577713375526,12.453687225425377,-0.0006674597403398819
ETH/USDT,2024-06-10 08:15:00,2024-06-10 18:00:00,Long,3674.3562599999996,3697.7502,0.04360446403746485,AI_Flip_Bear,2.4972916894628407,2.9487449967629287,-0.4514533073000879,12.497291689462841,0.0035013296261723337
ETH/USDT,2024-06-10 18:15:00,2024-06-10 20:00:00,Short,3685.226465,3655.16667,0.06148681089263838,AI_Flip_Bull,2.558778500355479,2.9487449967629287,-0.3899664964074496,12.55877850035548,0.0049200108647924345
BTC/USDT,2024-06-10 14:15:00,2024-06-11 01:00:00,Long,69521.64344999999,69500.6323,-0.02301922362711223,AI_Flip_Bear,2.535759276728367,2.9487449967629287,-0.4129857200345617,12.535759276728367,-0.0018329189918001587
ETH/USDT,2024-06-10 20:15:00,2024-06-11 01:00:00,Long,3670.144155,3669.434365,-0.0219320227763639,AI_Flip_Bear,2.513827253952003,2.9487449967629287,-0.43491774281092566,12.513827253952003,-0.001749556791272977
ETH/USDT,2024-06-11 01:15:00,2024-06-11 02:00:00,Short,3667.48534,3613.2657299999996,0.12769081637283533,AI_Flip_Bull,2.6415180703248384,2.9487449967629287,-0.30722692643809024,12.641518070324839,0.010203977870360204
ETH/USDT,2024-06-11 02:15:00,2024-06-11 04:45:00,Long,3598.408305,3564.5268450000003,-0.1140626401205452,AI_Flip_Bear,2.5274554302042933,2.9487449967629287,-0.42128956655863536,12.527455430204293,-0.00902285939758296
BTC/USDT,2024-06-11 01:15:00,2024-06-11 15:30:00,Short,69443.4609,66146.2566,0.4543293397262134,TP_Hit,2.9817847699305067,2.9817847699305067,0.0,12.981784769930506,0.036266689772513905
ETH/USDT,2024-06-11 05:00:00,2024-06-11 17:15:00,Short,3558.5498350000003,3443.98113,0.3016313993112875,AI_Flip_Bull,3.2834161692417942,3.2834161692417942,0.0,13.283416169241795,0.02323497151254217
BTC/USDT,2024-06-11 15:45:00,2024-06-12 12:30:00,Long,66299.133,69383.19105,0.4447080365213814,TP_Hit,3.7281242057631756,3.7281242057631756,0.0,13.728124205763176,0.03347843889368751
ETH/USDT,2024-06-11 17:30:00,2024-06-12 12:30:00,Long,3448.22325,3632.66276,0.5143478572334322,TP_Hit,4.242472062996608,4.242472062996608,0.0,14.242472062996608,0.037466725207621954
ETH/USDT,2024-06-12 12:45:00,2024-06-12 18:00:00,Long,3640.8194999999996,3583.6372850000002,-0.17690157884783733,AI_Flip_Bear,4.065570484148771,4.242472062996608,-0.1769015788478372,14.065570484148772,-0.012420707449196544
BTC/USDT,2024-06-12 12:45:00,2024-06-12 18:00:00,Long,69374.77005,69145.8098,-0.052970385283461374,AI_Flip_Bear,4.01260009886531,4.242472062996608,-0.2298719641312985,14.01260009886531,-0.003765960672775903
ETH/USDT,2024-06-12 18:15:00,2024-06-12 20:00:00,Short,3590.2339850000003,3548.583405,0.09589475670344211,AI_Flip_Bull,4.108494855568752,4.242472062996608,-0.13397720742785602,14.108494855568752,0.006843466310810342
BTC/USDT,2024-06-12 18:15:00,2024-06-12 20:00:00,Short,69165.40000000001,67810.2882,0.17572744294112563,AI_Flip_Bull,4.284222298509878,4.284222298509878,0.0,14.284222298509878,0.012455435164422601
ETH/USDT,2024-06-12 20:15:00,2024-06-13 02:15:00,Long,3549.8540399999997,3537.680275,-0.05425941207148773,AI_Flip_Bear,4.22996288643839,4.284222298509878,-0.0542594120714881,14.22996288643839,-0.0037985555627447765
ETH/USDT,2024-06-13 02:30:00,2024-06-13 09:30:00,Short,3518.2400000000002,3477.1677149999996,0.09662425734174086,AI_Flip_Bull,4.326587143780131,4.326587143780131,0.0,14.32658714378013,0.00679019742446596
BNB/USDT,2024-06-12 09:00:00,2024-06-13 09:30:00,Long,615.7177049999999,602.9583700000001,-0.22701980081927078,SL_Hit,4.09956734296086,4.326587143780131,-0.22701980081927076,14.09956734296086,-0.015846048925743705
BTC/USDT,2024-06-12 20:15:00,2024-06-13 13:15:00,Long,67975.07055,67990.88755,-0.017675444413349645,AI_Flip_Bear,4.081891898547511,4.326587143780131,-0.2446952452326201,14.08189189854751,-0.001253616085047704
ETH/USDT,2024-06-13 09:45:00,2024-06-13 13:30:00,Long,3491.9651099999996,3512.5828300000003,0.038984272841147166,AI_Flip_Bear,4.120876171388658,4.326587143780131,-0.20571097239147296,14.120876171388659,0.0027683973944701012
ETH/USDT,2024-06-13 13:45:00,2024-06-13 14:15:00,Short,3497.280485,3481.76001,0.024334318026540153,AI_Flip_Bull,4.145210489415198,4.326587143780131,-0.1813766543649331,14.145210489415199,0.0017232866949039582
BTC/USDT,2024-06-13 13:30:00,2024-06-13 16:00:00,Short,68054.85555,66741.45405,0.1727986016421708,AI_Flip_Bull,4.318009091057369,4.326587143780131,-0.00857805272276213,14.31800909105737,0.012216050215122287
ETH/USDT,2024-06-13 14:30:00,2024-06-13 16:00:00,Short,3512.4429,3459.238755,0.13132186449208938,AI_Flip_Bull,4.449330955549458,4.449330955549458,0.0,14.449330955549458,0.009171796417848821
BTC/USDT,2024-06-13 16:15:00,2024-06-14 15:00:00,Long,66700.03335,66806.58,-0.004041971494755804,AI_Flip_Bear,4.445288984054702,4.449330955549458,-0.004041971494755714,14.445288984054702,-0.00027973416258442185
ETH/USDT,2024-06-13 16:15:00,2024-06-14 15:00:00,Long,3459.02865,3479.97914,0.04050698513294973,AI_Flip_Bear,4.485795969187652,4.485795969187652,0.0,14.485795969187652,0.002804165785652568
BNB/USDT,2024-06-13 09:45:00,2024-06-14 16:15:00,Long,605.832765,592.7934550000001,-0.23501429837654764,SL_Hit,4.250781670811104,4.485795969187652,-0.23501429837654797,14.250781670811104,-0.016223775267609764
ETH/USDT,2024-06-14 15:15:00,2024-06-14 18:00:00,Short,3486.066095,3368.9736449999996,0.3155511753428202,AI_Flip_Bull,4.566332846153925,4.566332846153925,0.0,14.566332846153925,0.022142727510108706
BTC/USDT,2024-06-14 15:15:00,2024-06-14 21:00:00,Short,66879.24365,65749.95855,0.1486854924382818,AI_Flip_Bull,4.715018338592206,4.715018338592206,0.0,14.715018338592206,0.010207475965890778
ETH/USDT,2024-06-14 18:15:00,2024-06-15 05:15:00,Long,3384.33132,3521.5583400000005,0.3850720216719229,TP_Hit,5.100090360264129,5.100090360264129,0.0,15.10009036026413,0.026168640283785294
ETH/USDT,2024-06-15 05:30:00,2024-06-15 12:30:00,Short,3525.31646,3540.70947,-0.0636205292900138,AI_Flip_Bull,5.036469830974116,5.100090360264129,-0.06362052929001383,15.036469830974116,-0.004213254872794003
ETH/USDT,2024-06-15 12:45:00,2024-06-16 07:00:00,Long,3565.8620399999995,3566.7557300000003,-0.017496267943106436,AI_Flip_Bear,5.018973563031009,5.100090360264129,-0.08111679723312015,15.01897356303101,-0.0011635888037407893
ETH/USDT,2024-06-16 07:15:00,2024-06-16 10:00:00,Short,3563.9071550000003,3551.4148199999995,0.01501730578893495,AI_Flip_Bull,5.033990868819944,5.100090360264129,-0.06609949144418525,15.033990868819945,0.0009998889555209445
BTC/USDT,2024-06-14 21:15:00,2024-06-16 11:00:00,Long,66145.15605,66620.57304999999,0.0518029272832877,AI_Flip_Bear,5.085793796103232,5.100090360264129,-0.014296564160897418,15.085793796103232,0.0034457202838087397
ETH/USDT,2024-06-16 10:15:00,2024-06-16 11:00:00,Long,3554.9765999999995,3563.91715,0.00512424258995323,AI_Flip_Bear,5.090918038693185,5.100090360264129,-0.009172321570944497,15.090918038693186,0.0003396733814085007
ETH/USDT,2024-06-16 11:15:00,2024-06-16 13:00:00,Short,3556.38092,3566.5023599999995,-0.048431483543105495,AI_Flip_Bull,5.042486555150079,5.100090360264129,-0.05760380511405039,15.042486555150079,-0.0032093132716597417
ETH/USDT,2024-06-16 13:15:00,2024-06-16 14:00:00,Long,3586.802505,3604.91664,0.030451679008738186,AI_Flip_Bear,5.072938234158817,5.100090360264129,-0.027152126105312036,15.072938234158817,0.002024378010716088
ETH/USDT,2024-06-16 14:15:00,2024-06-16 22:30:00,Short,3585.42639,3623.380785,-0.1257515522024139,AI_Flip_Bull,4.947186681956404,5.100090360264129,-0.15290367830772578,14.947186681956403,-0.008342869203658787
ETH/USDT,2024-06-16 22:45:00,2024-06-17 00:30:00,Long,3629.4738299999995,3632.9826000000003,-0.010342233077898175,AI_Flip_Bear,4.936844448878506,5.100090360264129,-0.16324591138562372,14.936844448878507,-0.0006919183721965094
BTC/USDT,2024-06-16 11:15:00,2024-06-17 04:00:00,Short,66507.82945,66259.81335,0.01725397234415504,AI_Flip_Bull,4.95409842122266,5.100090360264129,-0.145991939041469,14.95409842122266,0.001155128340742051
BTC/USDT,2024-06-17 04:15:00,2024-06-17 09:00:00,Long,66364.46565,66053.9565,-0.06674167686152357,AI_Flip_Bear,4.887356744361137,5.100090360264129,-0.21273361590299267,14.887356744361137,-0.004463102688076814
BTC/USDT,2024-06-17 09:15:00,2024-06-17 10:00:00,Short,66157.5047,65796.882,0.03445520941783754,AI_Flip_Bull,4.921811953778974,5.100090360264129,-0.17827840648515547,14.921811953778974,0.0023143940196694857
ETH/USDT,2024-06-17 00:45:00,2024-06-17 10:00:00,Short,3614.661765,3506.942595,0.2777082167741906,AI_Flip_Bull,5.199520170553164,5.199520170553164,0.0,15.199520170553164,0.01861089106566971
BTC/USDT,2024-06-17 10:15:00,2024-06-17 13:00:00,Long,65596.9821,65663.65175,-0.009846639552948165,AI_Flip_Bear,5.189673531000216,5.199520170553164,-0.009846639552947956,15.189673531000217,-0.0006478256841306873
ETH/USDT,2024-06-17 10:15:00,2024-06-17 13:00:00,Long,3497.257755,3532.61281,0.08099255593758771,AI_Flip_Bear,5.270666086937804,5.270666086937804,0.0,15.270666086937805,0.005332080098515046
ETH/USDT,2024-06-17 13:15:00,2024-06-17 14:00:00,Short,3528.97463,3508.663455,0.03749790223059857,AI_Flip_Bull,5.308163989168403,5.308163989168403,0.0,15.308163989168403,0.002455551186642202
BTC/USDT,2024-06-17 13:15:00,2024-06-17 14:00:00,Short,65657.45485000001,65362.865099999995,0.024822809675208373,AI_Flip_Bull,5.332986798843611,5.332986798843611,0.0,15.33298679884361,0.0016215406166781854
ETH/USDT,2024-06-17 14:15:00,2024-06-17 15:00:00,Long,3521.069655,3527.8352,-0.000804755039700563,AI_Flip_Bear,5.33218204380391,5.332986798843611,-0.0008047550397005665,15.332182043803911,-5.248521049794341e-05
ETH/USDT,2024-06-17 15:15:00,2024-06-17 16:00:00,Short,3508.634805,3506.042145,-0.012618019588960184,AI_Flip_Bull,5.31956402421495,5.332986798843611,-0.013422774628661038,15.31956402421495,-0.0008229761134398439
ETH/USDT,2024-06-17 16:15:00,2024-06-17 20:30:00,Long,3507.7930199999996,3526.705765,0.033862448973686995,AI_Flip_Bear,5.3534264731886365,5.3534264731886365,0.0,15.353426473188637,0.002210405525912007
BTC/USDT,2024-06-17 14:15:00,2024-06-18 00:00:00,Long,65557.9626,66335.71555,0.09851728855435703,AI_Flip_Bear,5.451943761742993,5.451943761742993,0.0,15.451943761742992,0.006416632061018612
BTC/USDT,2024-06-18 00:15:00,2024-06-18 02:00:00,Short,66283.74154999999,64860.71415,0.19447255983997663,AI_Flip_Bull,5.6464163215829695,5.6464163215829695,0.0,15.646416321582969,0.012585637304833197
BNB/USDT,2024-06-14 16:30:00,2024-06-18 12:15:00,Long,591.75573,577.73099,-0.2567651811330995,SL_Hit,5.38965114044987,5.6464163215829695,-0.2567651811330993,15.389651140449871,-0.0164104786588678
BTC/USDT,2024-06-18 02:15:00,2024-06-18 14:15:00,Long,65309.93865,65030.2686,-0.06277915210535777,AI_Flip_Bear,5.326871988344513,5.6464163215829695,-0.3195443332384569,15.326871988344513,-0.004079309630375616
BTC/USDT,2024-06-18 14:30:00,2024-06-18 15:00:00,Short,65141.71285,64426.5972,0.08966867512296416,AI_Flip_Bull,5.416540663467477,5.6464163215829695,-0.2298756581154926,15.416540663467476,0.00585042239480793
ETH/USDT,2024-06-17 20:45:00,2024-06-18 15:00:00,Short,3511.72326,3402.5104049999995,0.29068405471392605,AI_Flip_Bull,5.707224718181403,5.707224718181403,0.0,15.707224718181404,0.018855336035454417
ETH/USDT,2024-06-18 15:15:00,2024-06-18 17:00:00,Long,3411.4748849999996,3428.994645,0.0313040278178703,AI_Flip_Bear,5.7385287459992735,5.7385287459992735,0.0,15.738528745999274,0.0019929700109042603
ETH/USDT,2024-06-18 17:15:00,2024-06-18 19:00:00,Short,3405.5563700000002,3395.827065,0.008540345949405892,AI_Flip_Bull,5.7470690919486795,5.7470690919486795,0.0,15.74706909194868,0.000542639409771839
BTC/USDT,2024-06-18 15:15:00,2024-06-19 01:00:00,Long,64460.11395,65285.14110000001,0.10786234344688264,AI_Flip_Bear,5.854931435395562,5.854931435395562,0.0,15.854931435395562,0.006849677410892374
ETH/USDT,2024-06-18 19:15:00,2024-06-19 02:15:00,Long,3403.68099,3538.23,0.3749091039521897,TP_Hit,6.229840539347752,6.229840539347752,0.0,16.22984053934775,0.02364621414351986
BNB/USDT,2024-06-18 12:30:00,2024-06-19 06:00:00,Long,579.119415,602.1387800000001,0.37709160216982374,TP_Hit,6.606932141517575,6.606932141517575,0.0,16.606932141517575,0.023234461315599475
BTC/USDT,2024-06-19 01:15:00,2024-06-19 10:15:00,Short,65106.330550000006,65154.560999999994,-0.027400542949196853,AI_Flip_Bull,6.579531598568378,6.606932141517575,-0.027400542949196804,16.57953159856838,-0.0016499461017663863
ETH/USDT,2024-06-19 02:30:00,2024-06-19 11:00:00,Long,3533.9260799999997,3546.2859700000004,0.01493997845591788,AI_Flip_Bear,6.594471577024296,6.606932141517575,-0.012460564493278703,16.594471577024297,0.0009011098031990183
BTC/USDT,2024-06-19 10:30:00,2024-06-19 11:00:00,Long,65288.628,65338.414450000004,-0.01238203266424792,AI_Flip_Bear,6.5820895443600484,6.606932141517575,-0.02484259715752657,16.58208954436005,-0.0007461540794942989
ETH/USDT,2024-06-19 11:15:00,2024-06-20 02:00:00,Short,3541.358435,3541.77,-0.021161004858859713,AI_Flip_Bull,6.560928539501189,6.606932141517575,-0.04600360201638587,16.56092853950119,-0.0012761362072161164
ETH/USDT,2024-06-20 02:15:00,2024-06-20 08:00:00,Long,3550.2542399999998,3599.87916,0.11963871804290896,AI_Flip_Bear,6.680567257544098,6.680567257544098,0.0,16.680567257544098,0.0072241552010532395
ETH/USDT,2024-06-20 08:15:00,2024-06-20 10:00:00,Short,3595.5013500000005,3582.47034,0.016206297043945214,AI_Flip_Bull,6.696773554588043,6.696773554588043,0.0,16.69677355458804,0.0009715675008963309
BTC/USDT,2024-06-19 11:15:00,2024-06-20 10:00:00,Short,65400.18355,65725.14615,-0.06963864316249292,AI_Flip_Bull,6.62713491142555,6.696773554588043,-0.06963864316249335,16.62713491142555,-0.004170784429387897
ETH/USDT,2024-06-20 10:15:00,2024-06-20 11:00:00,Long,3579.7889999999998,3614.9516200000003,0.07812717280264428,AI_Flip_Bear,6.7052620842281945,6.7052620842281945,0.0,16.705262084228195,0.004698775418545464
BTC/USDT,2024-06-20 10:15:00,2024-06-20 11:00:00,Long,65724.24569999998,66354.6061,0.07581396224377206,AI_Flip_Bear,6.781076046471966,6.781076046471966,0.0,16.781076046471966,0.004538328214278575
BNB/USDT,2024-06-19 06:15:00,2024-06-20 22:30:00,Long,603.2014499999999,590.62454,-0.228294146010423,SL_Hit,6.552781900461543,6.781076046471966,-0.2282941460104233,16.552781900461543,-0.013604261453687871
BTC/USDT,2024-06-20 11:15:00,2024-06-21 01:00:00,Short,66366.89995,64689.1284,0.23254965648730816,AI_Flip_Bull,6.785331556948851,6.785331556948851,0.0,16.78533155694885,0.014048977258670048
ETH/USDT,2024-06-20 11:15:00,2024-06-21 01:00:00,Short,3609.2444750000004,3501.539895,0.2781146779202329,AI_Flip_Bull,7.063446234869084,7.063446234869084,0.0,17.063446234869083,0.016568911789240026
BTC/USDT,2024-06-21 01:15:00,2024-06-21 03:00:00,Long,64932.45,64746.6105,-0.04859181510939362,AI_Flip_Bear,7.014854419759691,7.063446234869084,-0.048591815109393366,17.01485441975969,-0.002847714022158998
BTC/USDT,2024-06-21 03:15:00,2024-06-21 04:00:00,Short,64726.420600000005,64554.56115,0.006525117403140247,AI_Flip_Bull,7.021379537162831,7.063446234869084,-0.04206669770625293,17.02137953716283,0.00038349534131554286
