Asset,Type,Entry_Date,Exit_Date,Entry_Price,Exit_Price,PnL_USD,Reason,Duration,equity,returns
BTCUSDT:USDT,Short,2024-05-03 21:00:00,2024-05-04 10:30:00,62619.2106,63929.604,-0.6576842613745875,Trailing_Stop,0 days 13:30:00,1000.1345857350314,-0.0006571636103633871
BTCUSDT:USDT,Long,2024-05-04 12:30:00,2024-05-05 01:30:00,64023.792,62898.451,-0.5568551942752364,SL_Hit,0 days 13:00:00,999.5777305407561,-0.0005567802595948246
BTCUSDT:USDT,Long,2024-05-05 03:00:00,2024-05-06 08:15:00,63328.404,65221.6952,0.8656293786649449,TP_Hit,1 days 05:15:00,1000.443359919421,0.0008659950619314127
BTCUSDT:USDT,Short,2024-05-06 08:15:00,2024-05-06 14:45:00,65221.6952,63357.8628,0.8268154357701611,TP_Hit,0 days 06:30:00,1001.2701753551912,0.000826449021398723
BTCUSDT:USDT,Short,2024-05-06 14:45:00,2024-05-07 08:15:00,63104.9372,64355.0532,-0.624501336578696,Trailing_Stop,0 days 17:30:00,1000.6456740186126,-0.0006237091166299003
BTCUSDT:USDT,Short,2024-05-07 08:15:00,2024-05-08 06:15:00,64098.146799999995,62283.117600000005,0.8191712881653395,TP_Hit,0 days 22:00:00,1001.4648453067779,0.0008186427118357376
BTCUSDT:USDT,Short,2024-05-08 06:15:00,2024-05-09 15:15:00,62034.4824,62293.4382,-0.15533351901321168,Trailing_Stop,1 days 09:00:00,1001.3095117877647,-0.00015510631225967852
BTCUSDT:USDT,Short,2024-05-09 16:00:00,2024-05-09 22:45:00,62291.2678,63379.2054,-0.5541606959204799,Trailing_Stop,0 days 06:45:00,1000.7553510918442,-0.0005534359650005705
BTCUSDT:USDT,Short,2024-05-09 22:45:00,2024-05-10 14:45:00,63126.194599999995,61156.869600000005,0.9056467862314932,TP_Hit,0 days 16:00:00,1001.6609978780757,0.0009049632212743131
BTCUSDT:USDT,Short,2024-05-10 14:45:00,2024-05-12 16:15:00,60912.7304,61803.36,-0.4689811431886568,Trailing_Stop,2 days 01:30:00,1001.192016734887,-0.000468203458238059
BTCUSDT:USDT,Short,2024-05-12 16:15:00,2024-05-13 07:45:00,61556.64,62421.1932,-0.45146138320695073,Trailing_Stop,0 days 15:30:00,1000.7405553516801,-0.0004509238744024868
BTCUSDT:USDT,Short,2024-05-13 08:00:00,2024-05-15 09:45:00,62514.620200000005,62751.3522,-0.14359744358148063,Trailing_Stop,2 days 01:45:00,1000.5969579080986,-0.00014349118041989684
BTCUSDT:USDT,Long,2024-05-15 09:45:00,2024-05-15 15:00:00,62751.3522,64713.314,0.907572983018845,TP_Hit,0 days 05:15:00,1001.5045308911174,0.0009070315233778992
BTCUSDT:USDT,Short,2024-05-15 15:00:00,2024-05-15 18:45:00,64713.314,65816.37,-0.5416605044016691,SL_Hit,0 days 03:45:00,1000.9628703867157,-0.0005408467837082487
BTCUSDT:USDT,Short,2024-05-15 18:45:00,2024-05-17 07:00:00,65553.63,66435.5058,-0.43359564839180464,Trailing_Stop,1 days 12:15:00,1000.5292747383239,-0.00043317855359037427
BTCUSDT:USDT,Short,2024-05-17 08:00:00,2024-05-17 15:15:00,66157.2204,67497.225,-0.6373750335944983,Trailing_Stop,0 days 07:15:00,999.8918997047294,-0.0006370378655449205
BTCUSDT:USDT,Short,2024-05-17 15:15:00,2024-05-20 15:45:00,67227.775,67516.86420000001,-0.15885817985814654,Trailing_Stop,3 days 00:30:00,999.7330415248713,-0.00015887535433090072
BTCUSDT:USDT,Long,2024-05-20 15:45:00,2024-05-20 19:30:00,67516.86420000001,69601.518,0.8951160738514332,TP_Hit,0 days 03:45:00,1000.6281575987227,0.0008953550964827528
BTCUSDT:USDT,Long,2024-05-20 19:30:00,2024-05-21 15:45:00,69880.482,69735.15019999999,-0.09238719023390018,Trailing_Stop,0 days 20:15:00,1000.5357704084888,-9.232919294976938e-05
BTCUSDT:USDT,Short,2024-05-21 15:45:00,2024-05-23 18:00:00,69735.15019999999,67338.408,1.0005810950475613,TP_Hit,2 days 02:15:00,1001.5363515035364,0.0010000453003684573
BTCUSDT:USDT,Long,2024-05-23 20:00:00,2024-05-24 18:00:00,66929.2914,69018.78580000001,0.9070377405554346,TP_Hit,0 days 22:00:00,1002.4433892440918,0.0009056463494248046
BTCUSDT:USDT,Short,2024-05-24 18:00:00,2024-05-27 15:00:00,69018.78580000001,70065.2508,-0.48558967475903003,Trailing_Stop,2 days 21:00:00,1001.9577995693328,-0.00048440608214816994
BTCUSDT:USDT,Long,2024-05-27 15:00:00,2024-05-28 01:45:00,70065.2508,68503.5184,-0.6993884592984045,Trailing_Stop,0 days 10:45:00,1001.2584111100344,-0.0006980218723772191
BTCUSDT:USDT,Short,2024-05-28 01:45:00,2024-05-29 02:15:00,68503.5184,69088.6014,-0.28633121112557447,Trailing_Stop,1 days 00:30:00,1000.9720798989089,-0.00028597134161212345
BTCUSDT:USDT,Long,2024-05-29 10:00:00,2024-05-31 09:15:00,68176.08,67842.3434,-0.1768813828334146,Trailing_Stop,1 days 23:15:00,1000.7951985160754,-0.00017670960697657723
BTCUSDT:USDT,Long,2024-05-31 10:00:00,2024-05-31 14:30:00,68381.1894,67248.5334,-0.5268372952742446,Trailing_Stop,0 days 04:30:00,1000.2683612208011,-0.0005264186879148092
BTCUSDT:USDT,Long,2024-05-31 16:00:00,2024-06-03 06:15:00,66998.12879999999,69010.203,0.8702864429967505,TP_Hit,2 days 14:15:00,1001.1386476637979,0.0008700529545238034
BTCUSDT:USDT,Long,2024-06-03 06:15:00,2024-06-05 07:30:00,69286.797,71257.2,0.823234010050296,TP_Hit,2 days 01:15:00,1001.9618816738482,0.0008222977026921541
BTCUSDT:USDT,Long,2024-06-05 07:30:00,2024-06-06 20:00:00,71542.8,70311.8944,-0.5467092408275711,SL_Hit,1 days 12:30:00,1001.4151724330206,-0.0005456387621395331
BTCUSDT:USDT,Long,2024-06-06 20:00:00,2024-06-07 17:15:00,70593.7056,70343.93019999999,-0.13623269306805952,Trailing_Stop,0 days 21:15:00,1001.2789397399525,-0.0001360401727658056
BTCUSDT:USDT,Short,2024-06-07 17:15:00,2024-06-10 15:30:00,70343.93019999999,70175.9718,0.041611752146287984,Trailing_Stop,2 days 22:15:00,1001.3205514920988,4.155860119969823e-05
BTCUSDT:USDT,Short,2024-06-10 15:30:00,2024-06-11 06:15:00,69895.82819999999,67863.957,0.8423385590189518,TP_Hit,0 days 14:45:00,1002.1628900511179,0.000841227674558187
BTCUSDT:USDT,Long,2024-06-11 12:00:00,2024-06-11 15:30:00,67327.0854,65980.9736,-0.630569539704716,SL_Hit,0 days 03:30:00,1001.5323205114131,-0.0006292086306175504
BTCUSDT:USDT,Long,2024-06-11 16:00:00,2024-06-12 12:30:00,66784.10160000001,69279.0642,1.0913078422407452,TP_Hit,0 days 20:30:00,1002.6236283536539,0.0010896381673268785
BTCUSDT:USDT,Short,2024-06-12 12:30:00,2024-06-13 09:30:00,69279.0642,67331.6946,0.8145601374648805,TP_Hit,0 days 21:00:00,1003.4381884911187,0.0008124286266846248
BTCUSDT:USDT,Short,2024-06-13 09:30:00,2024-06-13 13:30:00,67062.9054,68225.0778,-0.5512565281337167,SL_Hit,0 days 04:00:00,1002.886931962985,-0.0005493676984354989
BTCUSDT:USDT,Short,2024-06-13 13:30:00,2024-06-14 16:00:00,67952.72219999999,65973.38339999999,0.8454050129334583,TP_Hit,1 days 02:30:00,1003.7323369759184,0.0008429714118207698
BTCUSDT:USDT,Long,2024-06-14 18:00:00,2024-06-17 13:30:00,65264.1678,65258.421599999994,-0.032760534843440325,Trailing_Stop,2 days 19:30:00,1003.699576441075,-3.263871615621916e-05
BTCUSDT:USDT,Long,2024-06-17 14:00:00,2024-06-18 00:45:00,65460.8604,65598.6398,0.03320203767438201,Trailing_Stop,0 days 10:45:00,1003.7327784787494,3.3079656954759784e-05
BTCUSDT:USDT,Short,2024-06-18 00:45:00,2024-06-20 07:15:00,65598.6398,65954.145,-0.19313764563531421,Trailing_Stop,2 days 06:30:00,1003.539640833114,-0.00019241938668979053
BTCUSDT:USDT,Short,2024-06-20 07:15:00,2024-06-21 08:45:00,65690.855,63740.8272,0.8626999408650562,TP_Hit,1 days 01:30:00,1004.4023407739792,0.0008596570636203449
BTCUSDT:USDT,Short,2024-06-21 08:45:00,2024-06-22 06:30:00,63486.3728,64593.6294,-0.5551355981093913,SL_Hit,0 days 21:45:00,1003.8472051758698,-0.0005527024137375047
BTCUSDT:USDT,Short,2024-06-22 06:30:00,2024-06-24 05:30:00,64335.770599999996,62383.4178,0.8828622413605665,TP_Hit,1 days 23:00:00,1004.7300674172303,0.0008794787063295395
BTCUSDT:USDT,Short,2024-06-24 05:30:00,2024-06-24 16:45:00,62134.3822,60264.789,0.8759062466514038,TP_Hit,0 days 11:15:00,1005.6059736638817,0.0008717826559156983
BTCUSDT:USDT,Short,2024-06-24 16:45:00,2024-06-24 22:15:00,60024.211,60264.288,-0.15071025970838292,Trailing_Stop,0 days 05:30:00,1005.4552634041734,-0.00014987009192002354
BTCUSDT:USDT,Short,2024-06-24 22:15:00,2024-06-25 03:00:00,60023.712,61283.522399999994,-0.662621867704484,SL_Hit,0 days 04:45:00,1004.7926415364689,-0.0006590267034468633
BTCUSDT:USDT,Short,2024-06-25 03:15:00,2024-06-25 14:15:00,61193.1684,62182.116,-0.5168126068437537,Trailing_Stop,0 days 11:00:00,1004.2758289296252,-0.0005143475235381834
BTCUSDT:USDT,Short,2024-06-25 14:15:00,2024-06-27 13:45:00,61933.884,62105.3628,-0.11346220658118966,Trailing_Stop,1 days 23:30:00,1004.1623667230439,-0.00011297912716090597
BTCUSDT:USDT,Short,2024-06-27 13:45:00,2024-06-30 07:00:00,61857.4372,61847.147399999994,-0.025118699832091806,Trailing_Stop,2 days 17:15:00,1004.1372480232118,-2.5014579976834206e-05
BTCUSDT:USDT,Long,2024-06-30 07:00:00,2024-07-02 14:00:00,61847.147399999994,62245.3598,0.16364070132016906,Trailing_Stop,2 days 07:00:00,1004.300888724532,0.0001629664686200183
BTCUSDT:USDT,Short,2024-07-02 14:00:00,2024-07-03 10:00:00,62245.3598,60380.52,0.871618869508545,TP_Hit,0 days 20:00:00,1005.1725075940406,0.00086788618759015
BTCUSDT:USDT,Short,2024-07-03 10:00:00,2024-07-04 07:45:00,60139.48,58330.428,0.876033700635162,TP_Hit,0 days 21:45:00,1006.0485412946757,0.0008715257271929566
BTCUSDT:USDT,Short,2024-07-04 07:45:00,2024-07-04 15:45:00,58097.572,58253.8752,-0.11129914447200662,Trailing_Stop,0 days 08:00:00,1005.9372421502037,-0.00011062999438260501
BTCUSDT:USDT,Short,2024-07-04 15:45:00,2024-07-05 02:45:00,58021.324799999995,55867.9128,1.088736939548184,TP_Hit,0 days 11:00:00,1007.0259790897519,0.0010823109970767852
BTCUSDT:USDT,Short,2024-07-05 02:45:00,2024-07-05 04:45:00,55644.887200000005,54031.0464,0.8451011390078058,TP_Hit,0 days 02:00:00,1007.8710802287596,0.0008392049029077864
BTCUSDT:USDT,Short,2024-07-05 04:45:00,2024-07-05 05:45:00,53815.353599999995,54881.4438,-0.628619453266694,SL_Hit,0 days 01:00:00,1007.242460775493,-0.0006237101803971967
BTCUSDT:USDT,Short,2024-07-05 06:00:00,2024-07-05 10:00:00,54368.345400000006,55305.7908,-0.5507171546567484,Trailing_Stop,0 days 04:00:00,1006.6917436208363,-0.0005467572864558123
BTCUSDT:USDT,Short,2024-07-05 10:00:00,2024-07-05 15:00:00,55085.0092,56399.574,-0.7501996349178519,Trailing_Stop,0 days 05:00:00,1005.9415439859184,-0.0007452128615057507
BTCUSDT:USDT,Short,2024-07-05 15:00:00,2024-07-06 14:45:00,56174.426,57146.064,-0.5516434512611283,SL_Hit,0 days 23:45:00,1005.3899005346573,-0.000548385196494916
BTCUSDT:USDT,Short,2024-07-06 14:45:00,2024-07-06 16:30:00,56917.936,58004.1768,-0.6052019273955196,SL_Hit,0 days 01:45:00,1004.7846986072617,-0.0006019574366857849
BTCUSDT:USDT,Short,2024-07-06 16:30:00,2024-07-07 23:30:00,57772.6232,56142.4608,0.8195621758123863,TP_Hit,1 days 07:00:00,1005.6042607830741,0.0008156594909818349
BTCUSDT:USDT,Short,2024-07-07 23:30:00,2024-07-08 06:30:00,55918.3392,55876.53,-0.007634483181409024,Trailing_Stop,0 days 07:00:00,1005.5966262998927,-7.591935992201648e-06
BTCUSDT:USDT,Long,2024-07-08 06:30:00,2024-07-08 08:45:00,55876.53,57652.2644,0.9275974721043738,TP_Hit,0 days 02:15:00,1006.5242237719971,0.0009224349484120431
BTCUSDT:USDT,Long,2024-07-08 08:45:00,2024-07-08 10:45:00,57883.335600000006,56686.4,-0.6539710768431419,SL_Hit,0 days 02:00:00,1005.8702526951539,-0.0006497320793655836
BTCUSDT:USDT,Short,2024-07-08 12:00:00,2024-07-08 22:00:00,56785.601200000005,56820.414,-0.04865727641617568,Trailing_Stop,0 days 10:00:00,1005.8215954187377,-4.8373312846017313e-05
BTCUSDT:USDT,Short,2024-07-08 23:30:00,2024-07-09 06:15:00,56550.173,57674.0178,-0.6292481373650531,Trailing_Stop,0 days 06:45:00,1005.1923472813727,-0.0006256061116912681
BTCUSDT:USDT,Short,2024-07-09 06:15:00,2024-07-10 04:00:00,57443.7822,58842.5502,-0.763720729690661,Trailing_Stop,0 days 21:45:00,1004.4286265516821,-0.0007597757103464664
BTCUSDT:USDT,Short,2024-07-10 04:00:00,2024-07-11 10:45:00,58607.6498,58562.7918,-0.007092383965638049,Trailing_Stop,1 days 06:45:00,1004.4215341677165,-7.061112933470781e-06
BTCUSDT:USDT,Short,2024-07-11 10:45:00,2024-07-12 13:45:00,58329.008200000004,57931.8324,0.17484237759139631,Trailing_Stop,1 days 03:00:00,1004.5963765453079,0.0001740727091601446
BTCUSDT:USDT,Long,2024-07-12 13:45:00,2024-07-13 23:00:00,57931.8324,59582.097,0.8275211464299339,TP_Hit,1 days 09:15:00,1005.4238976917378,0.0008237349504243152
BTCUSDT:USDT,Short,2024-07-13 23:00:00,2024-07-14 21:15:00,59582.097,60848.153399999996,-0.6704475513291683,Trailing_Stop,0 days 22:15:00,1004.7534501404086,-0.000666830729673773
BTCUSDT:USDT,Short,2024-07-14 21:30:00,2024-07-15 02:15:00,60632.991,62323.899,-0.8699065702314108,Trailing_Stop,0 days 04:45:00,1003.8835435701772,-0.0008657910755219822
BTCUSDT:USDT,Long,2024-07-15 02:15:00,2024-07-15 22:30:00,62323.899,64255.231999999996,0.9022198591238357,TP_Hit,0 days 20:15:00,1004.785763429301,0.0008987296035507519
BTCUSDT:USDT,Long,2024-07-15 22:30:00,2024-07-16 06:30:00,64512.768000000004,63276.4934,-0.6072148869029945,Trailing_Stop,0 days 08:00:00,1004.1785485423981,-0.000604322741228458
BTCUSDT:USDT,Long,2024-07-16 08:00:00,2024-07-16 19:15:00,63078.7056,64937.864,0.8568903355582371,TP_Hit,0 days 11:15:00,1005.0354388779563,0.0008533246769730773
BTCUSDT:USDT,Short,2024-07-16 19:15:00,2024-07-17 01:00:00,64937.864,65881.3998,-0.4678026449614592,Trailing_Stop,0 days 05:45:00,1004.5676362329948,-0.00046545885534521325
BTCUSDT:USDT,Short,2024-07-17 01:00:00,2024-07-18 15:00:00,65618.40019999999,63736.719,0.833211857858057,TP_Hit,1 days 14:00:00,1005.4008480908528,0.0008294233536951801
BTCUSDT:USDT,Long,2024-07-18 16:00:00,2024-07-19 14:45:00,63781.1076,65569.2986,0.814626172873453,TP_Hit,0 days 22:45:00,1006.2154742637263,0.0008102501349787072
BTCUSDT:USDT,Long,2024-07-19 14:45:00,2024-07-21 20:15:00,65832.1014,67949.1294,0.9395787877361741,TP_Hit,2 days 05:30:00,1007.1550530514625,0.0009337749336679746
BTCUSDT:USDT,Short,2024-07-21 21:00:00,2024-07-22 19:45:00,67473.1832,68329.887,-0.4134650127115691,Trailing_Stop,0 days 22:45:00,1006.7415880387509,-0.0004105276654858825
BTCUSDT:USDT,Short,2024-07-22 21:00:00,2024-07-23 19:30:00,67711.6054,65778.9954,0.8309617478586944,TP_Hit,0 days 22:30:00,1007.5725497866096,0.0008253972595662074
BTCUSDT:USDT,Long,2024-07-23 20:00:00,2024-07-24 21:30:00,65829.49620000001,65257.6232,-0.2925536561670192,Trailing_Stop,1 days 01:30:00,1007.2799961304426,-0.000290354929011305
BTCUSDT:USDT,Long,2024-07-24 23:00:00,2024-07-25 01:15:00,65502.6438,64273.5952,-0.5966496160463954,SL_Hit,0 days 02:15:00,1006.6833465143962,-0.000592337402051446
BTCUSDT:USDT,Long,2024-07-25 03:00:00,2024-07-26 00:30:00,64187.118,66017.79980000001,0.8302870964832003,TP_Hit,0 days 21:30:00,1007.5136336108794,0.0008247748404281996
BTCUSDT:USDT,Short,2024-07-26 01:00:00,2024-07-26 09:15:00,66264.4056,67397.2254,-0.5464256455640246,SL_Hit,0 days 08:15:00,1006.9672079653154,-0.0005423506217039353
BTCUSDT:USDT,Short,2024-07-26 09:15:00,2024-07-27 07:15:00,67128.1746,68374.3758,-0.590463574025236,SL_Hit,0 days 22:00:00,1006.3767443912901,-0.0005863781554698022
BTCUSDT:USDT,Short,2024-07-27 07:15:00,2024-07-27 13:45:00,68101.4242,69344.3118,-0.5806477919138366,SL_Hit,0 days 06:30:00,1005.7960965993763,-0.000576968610562556
BTCUSDT:USDT,Short,2024-07-27 13:45:00,2024-07-27 21:15:00,69067.48819999999,69029.1828,-0.013455932652522762,Trailing_Stop,0 days 07:30:00,1005.7826406667238,-1.3378390210538882e-05
BTCUSDT:USDT,Short,2024-07-27 21:15:00,2024-07-29 00:15:00,68753.6172,68954.634,-0.11830427303420876,Trailing_Stop,1 days 03:00:00,1005.6643363936896,-0.00011762409515814198
BTCUSDT:USDT,Short,2024-07-29 00:15:00,2024-07-29 06:15:00,68679.366,69916.053,-0.5728867859101321,SL_Hit,0 days 06:00:00,1005.0914496077794,-0.0005696600398146234
