Asset,Entry_Date,Exit_Date,Type,Entry_Price,Exit_Price,PnL_USD,Reason,Cum_PnL,HWM,Drawdown_USD,equity,returns
ETH/USDT,2024-06-01 21:00:00,2024-06-02 01:00:00,Long,3810.954525,3833.5122850000002,0.3913269783768974,AI_Flip_Bear,0.3913269783768974,0.3913269783768974,0.0,100.3913269783769,0.0
ETH/USDT,2024-06-02 01:15:00,2024-06-02 04:00:00,Short,3836.081,3809.88399,0.4822278515495454,AI_Flip_Bull,0.8735548299264428,0.8735548299264428,0.0,100.87355482992645,0.004803481197667825
ETH/USDT,2024-06-02 04:15:00,2024-06-02 05:00:00,Long,3813.2356649999997,3816.9505700000004,-0.10267608873314348,AI_Flip_Bear,0.7708787411932994,0.8735548299264428,-0.10267608873314349,100.7708787411933,-0.0010178692414107848
ETH/USDT,2024-06-02 05:15:00,2024-06-02 11:00:00,Short,3811.2034450000006,3783.19065,0.5342767870792724,AI_Flip_Bull,1.3051555282725718,1.3051555282725718,0.0,101.30515552827258,0.005301896676434215
ETH/USDT,2024-06-02 11:15:00,2024-06-02 12:00:00,Long,3786.1121099999996,3800.888605,0.18989121494874392,AI_Flip_Bear,1.4950467432213157,1.4950467432213157,0.0,101.49504674322131,0.001874447691813108
ETH/USDT,2024-06-02 12:15:00,2024-06-03 01:00:00,Short,3796.101,3791.3247149999997,-0.07430501151048485,AI_Flip_Bull,1.4207417317108308,1.4950467432213157,-0.07430501151048485,101.42074173171083,-0.0007321048060450197
ETH/USDT,2024-06-03 01:15:00,2024-06-03 13:00:00,Long,3799.4988,3833.972055,0.70640327995367,AI_Flip_Bear,2.127145011664501,2.127145011664501,0.0,102.1271450116645,0.006965077043336043
ETH/USDT,2024-06-03 13:15:00,2024-06-03 15:00:00,Short,3836.2709050000003,3784.9915499999997,1.135361263935571,AI_Flip_Bull,3.262506275600072,3.262506275600072,0.0,103.26250627560007,0.011117135055580984
ETH/USDT,2024-06-03 15:15:00,2024-06-04 02:00:00,Long,3788.27319,3778.6597250000004,-0.45351528396502605,AI_Flip_Bear,2.8089909916350457,3.262506275600072,-0.45351528396502605,102.80899099163504,-0.004391867874624644
ETH/USDT,2024-06-04 02:15:00,2024-06-04 10:00:00,Short,3776.520795,3757.29771,0.3085067170932944,AI_Flip_Bull,3.11749770872834,3.262506275600072,-0.14500856687173158,103.11749770872834,0.0030007756531567065
BTC/USDT,2024-06-01 21:00:00,2024-06-04 16:00:00,Long,67786.6764,70534.9149,3.8501915823387485,TP_Hit,6.967689291067089,6.967689291067089,0.0,106.96768929106709,0.03733790741523069
ETH/USDT,2024-06-04 10:15:00,2024-06-05 13:00:00,Long,3761.449785,3813.7421750000003,1.1888287919813483,AI_Flip_Bear,8.156518083048438,8.156518083048438,0.0,108.15651808304844,0.011113905515397926
ETH/USDT,2024-06-05 13:15:00,2024-06-05 15:00:00,Short,3814.9315800000004,3805.16163,0.05584154906391103,AI_Flip_Bull,8.21235963211235,8.21235963211235,0.0,108.21235963211235,0.0005163031322905631
ETH/USDT,2024-06-05 15:15:00,2024-06-05 16:00:00,Long,3820.6293599999995,3817.480305,-0.2823399929324578,AI_Flip_Bear,7.930019639179892,8.21235963211235,-0.2823399929324575,107.93001963917989,-0.0026091288822490677
ETH/USDT,2024-06-05 16:15:00,2024-06-05 17:00:00,Short,3813.3723600000003,3824.49129,-0.4912857707396725,AI_Flip_Bull,7.438733868440219,8.21235963211235,-0.77362576367213,107.43873386844022,-0.004551891794165153
ETH/USDT,2024-06-05 17:15:00,2024-06-05 18:00:00,Long,3823.1806349999997,3856.420825,0.668568686135345,AI_Flip_Bear,8.107302554575565,8.21235963211235,-0.1050570775367845,108.10730255457557,0.006222790068933781
ETH/USDT,2024-06-05 18:15:00,2024-06-05 19:00:00,Short,3857.71018,3844.4412599999996,0.14361448790848344,AI_Flip_Bull,8.250917042484048,8.250917042484048,0.0,108.25091704248405,0.0013284439118808056
ETH/USDT,2024-06-05 19:15:00,2024-06-06 12:15:00,Long,3847.5428099999995,3860.80863,0.1444420201266203,AI_Flip_Bear,8.395359062610668,8.395359062610668,0.0,108.39535906261067,0.0013343260645997113
ETH/USDT,2024-06-06 12:30:00,2024-06-06 14:00:00,Short,3850.074,3841.7299049999997,0.016508849050703378,AI_Flip_Bull,8.411867911661371,8.411867911661371,0.0,108.41186791166137,0.00015230217597395068
ETH/USDT,2024-06-06 14:15:00,2024-06-06 16:00:00,Long,3844.82145,3847.545265,-0.12922711183375535,AI_Flip_Bear,8.282640799827616,8.411867911661371,-0.1292271118337549,108.28264079982762,-0.0011920015245845406
ETH/USDT,2024-06-06 16:15:00,2024-06-06 20:00:00,Short,3849.2744000000002,3784.701405,1.4758592737633993,AI_Flip_Bull,9.758500073591016,9.758500073591016,0.0,109.75850007359102,0.013629694130675052
ETH/USDT,2024-06-06 20:15:00,2024-06-07 05:30:00,Long,3794.9765399999997,3822.70769,0.5300023744020438,AI_Flip_Bear,10.288502447993059,10.288502447993059,0.0,110.28850244799305,0.004828804821919608
ETH/USDT,2024-06-07 05:45:00,2024-06-07 11:00:00,Short,3818.6097400000003,3814.22616,-0.08531961320561227,AI_Flip_Bull,10.203182834787446,10.288502447993059,-0.08531961320561265,110.20318283478744,-0.0007736038781182009
ETH/USDT,2024-06-07 11:15:00,2024-06-07 12:00:00,Long,3816.8174549999994,3835.6312250000005,0.292424813384247,AI_Flip_Bear,10.495607648171694,10.495607648171694,0.0,110.4956076481717,0.002653506059100419
ETH/USDT,2024-06-07 12:15:00,2024-06-07 18:00:00,Short,3837.490295,3615.917055,5.568136196941188,TP_Hit,16.06374384511288,16.06374384511288,0.0,116.06374384511288,0.05039237590937229
BTC/USDT,2024-06-04 16:15:00,2024-06-07 18:00:00,Long,70956.2604,68508.7285,-3.6459036515120538,SL_Hit,12.417840193600828,16.06374384511288,-3.6459036515120538,112.41784019360082,-0.03141294198106792
ETH/USDT,2024-06-07 18:15:00,2024-06-07 18:30:00,Long,3671.024595,3673.7322150000005,-0.1263172362374056,AI_Flip_Bear,12.291522957363423,16.06374384511288,-3.7722208877494587,112.29152295736343,-0.0011236404828616209
ETH/USDT,2024-06-07 18:45:00,2024-06-08 13:15:00,Short,3679.1694950000006,3674.946555,-0.08533507179449583,AI_Flip_Bull,12.206187885568927,16.06374384511288,-3.857555959543955,112.20618788556892,-0.0007599422427185809
ETH/USDT,2024-06-08 13:30:00,2024-06-08 15:00:00,Long,3687.0225899999996,3692.9526000000005,-0.039326181345665484,AI_Flip_Bear,12.166861704223262,16.06374384511288,-3.8968821408896197,112.16686170422327,-0.0003504813957833086
ETH/USDT,2024-06-08 15:15:00,2024-06-09 11:00:00,Short,3692.103025,3689.3637599999997,-0.12588165290972186,AI_Flip_Bull,12.04098005131354,16.06374384511288,-4.022763793799342,112.04098005131354,-0.0011222713286003216
ETH/USDT,2024-06-09 11:15:00,2024-06-09 13:00:00,Long,3692.40528,3699.84915,0.0013978847414079232,AI_Flip_Bear,12.042377936054947,16.06374384511288,-4.021365909057934,112.04237793605495,1.2476548676865207e-05
ETH/USDT,2024-06-09 13:15:00,2024-06-09 21:00:00,Short,3690.144005,3703.981065,-0.5745984688204556,AI_Flip_Bull,11.467779467234491,16.06374384511288,-4.59596437787839,111.4677794672345,-0.005128403015048355
ETH/USDT,2024-06-09 21:15:00,2024-06-09 22:00:00,Long,3704.5513499999997,3713.8521450000003,0.050812941356598085,AI_Flip_Bear,11.51859240859109,16.06374384511288,-4.545151436521792,111.51859240859109,0.0004558531765812557
ETH/USDT,2024-06-09 22:15:00,2024-06-10 04:00:00,Short,3709.5443000000005,3685.78197,0.43993217900108306,AI_Flip_Bull,11.958524587592173,16.06374384511288,-4.105219257520709,111.95852458759217,0.0039449222725949085
ETH/USDT,2024-06-10 04:15:00,2024-06-10 07:00:00,Long,3691.20468,3670.04406,-0.7726981084126621,AI_Flip_Bear,11.18582647917951,16.06374384511288,-4.877917365933371,111.18582647917951,-0.006901646044898735
ETH/USDT,2024-06-10 07:15:00,2024-06-10 08:00:00,Short,3671.513325,3665.8520099999996,-0.045958513986864374,AI_Flip_Bull,11.139867965192646,16.06374384511288,-4.923875879920235,111.13986796519265,-0.0004133486743965742
ETH/USDT,2024-06-10 08:15:00,2024-06-10 18:00:00,Long,3674.3562599999996,3697.7502,0.43604464037464846,AI_Flip_Bear,11.575912605567295,16.06374384511288,-4.487831239545587,111.5759126055673,0.003923386345134228
ETH/USDT,2024-06-10 18:15:00,2024-06-10 20:00:00,Short,3685.226465,3655.16667,0.6148681089263838,AI_Flip_Bull,12.190780714493679,16.06374384511288,-3.872963130619203,112.19078071449368,0.0055107602937563005
ETH/USDT,2024-06-10 20:15:00,2024-06-10 23:00:00,Long,3670.144155,3673.7022300000003,-0.10315048197336074,AI_Flip_Bear,12.087630232520318,16.06374384511288,-3.976113612592563,112.08763023252033,-0.0009194203063428441
BTC/USDT,2024-06-07 18:15:00,2024-06-11 06:15:00,Long,69115.5405,67694.63575,-2.2537839029848885,SL_Hit,9.83384632953543,16.06374384511288,-6.229897515577452,109.83384632953543,-0.020107338323680612
ETH/USDT,2024-06-10 23:15:00,2024-06-11 08:00:00,Short,3671.053555,3510.53439,4.168191404252074,TP_Hit,14.002037733787503,16.06374384511288,-2.0617061113253783,114.0020377337875,0.03794997210373752
ETH/USDT,2024-06-11 08:15:00,2024-06-11 10:15:00,Long,3526.272255,3545.2265,0.3369775611667952,AI_Flip_Bear,14.339015294954299,16.06374384511288,-1.7247285501585825,114.3390152949543,0.002955890682881268
BTC/USDT,2024-06-11 06:30:00,2024-06-11 15:30:00,Long,67752.4593,66080.1434,-2.665805081262934,SL_Hit,11.673210213691366,16.06374384511288,-4.3905336314215155,111.67321021369136,-0.02331492075899111
ETH/USDT,2024-06-11 10:30:00,2024-06-11 17:15:00,Short,3535.7612350000004,3443.98113,2.3931707149054784,AI_Flip_Bull,14.066380928596844,16.06374384511288,-1.9973629165160371,114.06638092859684,0.021430123754175634
ETH/USDT,2024-06-11 17:30:00,2024-06-12 00:00:00,Long,3448.22325,3503.34745,1.3970275648480766,AI_Flip_Bear,15.463408493444922,16.06374384511288,-0.6003353516679599,115.46340849344492,0.012247496181390982
ETH/USDT,2024-06-12 00:15:00,2024-06-12 01:30:00,Short,3494.41192,3468.3733199999997,0.5444045520540782,AI_Flip_Bull,16.007813045499,16.06374384511288,-0.0559307996138827,116.007813045499,0.004714953067447292
ETH/USDT,2024-06-12 01:45:00,2024-06-12 10:00:00,Long,3485.2017299999998,3555.2314950000005,1.8073367527853452,AI_Flip_Bear,17.815149798284345,17.815149798284345,0.0,117.81514979828435,0.015579439913038451
ETH/USDT,2024-06-12 10:15:00,2024-06-12 12:00:00,Short,3545.216505,3535.7569949999997,0.0665577822023633,AI_Flip_Bull,17.881707580486708,17.881707580486708,0.0,117.8817075804867,0.0005649339861326652
BTC/USDT,2024-06-11 15:45:00,2024-06-12 12:30:00,Long,66299.133,69383.19105,4.4470803652138144,TP_Hit,22.328787945700522,22.328787945700522,0.0,122.32878794570053,0.037724940166628196
ETH/USDT,2024-06-12 12:15:00,2024-06-12 13:00:00,Long,3548.29326,3636.1210300000002,2.2727364905007974,AI_Flip_Bear,24.60152443620132,24.60152443620132,0.0,124.60152443620132,0.01857891775654319
ETH/USDT,2024-06-12 13:15:00,2024-06-12 18:00:00,Long,3612.195195,3583.6372850000002,-0.9898064902331375,AI_Flip_Bear,23.61171794596818,24.60152443620132,-0.9898064902331392,123.61171794596818,-0.00794377512403499
BTC/USDT,2024-06-12 12:45:00,2024-06-12 19:45:00,Long,69374.77005,67489.4384,-2.914886574748376,SL_Hit,20.696831371219805,24.60152443620132,-3.9046930649815152,120.6968313712198,-0.02358098910996853
ETH/USDT,2024-06-12 18:15:00,2024-06-12 20:00:00,Short,3590.2339850000003,3548.583405,0.958947567034421,AI_Flip_Bull,21.655778938254226,24.60152443620132,-2.945745497947094,121.65577893825423,0.007945093140722559
ETH/USDT,2024-06-12 20:15:00,2024-06-13 04:15:00,Long,3549.8540399999997,3514.242,-1.2021941059863839,AI_Flip_Bear,20.453584832267843,24.60152443620132,-4.147939603933477,120.45358483226784,-0.009881931762539264
ETH/USDT,2024-06-13 04:30:00,2024-06-13 09:30:00,Short,3511.1835300000002,3477.1677149999996,0.7678160909179435,AI_Flip_Bull,21.221400923185787,24.60152443620132,-3.3801235130155334,121.22140092318578,0.006374373099705899
BNB/USDT,2024-06-12 09:00:00,2024-06-13 09:30:00,Long,615.7177049999999,602.9583700000001,-2.270198008192708,SL_Hit,18.95120291499308,24.60152443620132,-5.650321521208241,118.95120291499308,-0.01872769981953315
ETH/USDT,2024-06-13 09:45:00,2024-06-13 13:30:00,Long,3491.9651099999996,3512.5828300000003,0.38984272841147166,AI_Flip_Bear,19.341045643404552,24.60152443620132,-5.260478792796768,119.34104564340456,0.0032773332161262214
ETH/USDT,2024-06-13 13:45:00,2024-06-13 14:15:00,Short,3497.280485,3481.76001,0.2433431802654015,AI_Flip_Bull,19.584388823669954,24.60152443620132,-5.017135612531366,119.58438882366995,0.0020390568806687437
ETH/USDT,2024-06-13 14:30:00,2024-06-13 16:00:00,Short,3512.4429,3459.238755,1.313218644920894,AI_Flip_Bull,20.89760746859085,24.60152443620132,-3.7039169676104713,120.89760746859085,0.010981522403039401
ETH/USDT,2024-06-13 16:15:00,2024-06-14 03:00:00,Long,3459.02865,3497.9401550000002,0.9238008536009099,AI_Flip_Bear,21.821408322191758,24.60152443620132,-2.7801161140095623,121.82140832219176,0.007641183915412908
ETH/USDT,2024-06-14 03:15:00,2024-06-14 05:00:00,Short,3495.5113700000006,3504.45135,-0.4555002423007193,AI_Flip_Bull,21.36590807989104,24.60152443620132,-3.235616356310281,121.36590807989104,-0.003739082059337373
ETH/USDT,2024-06-14 05:15:00,2024-06-14 15:00:00,Long,3510.9545999999996,3479.97914,-1.081369543770223,AI_Flip_Bear,20.284538536120817,24.60152443620132,-4.316985900080503,120.28453853612082,-0.00890999425521044
BTC/USDT,2024-06-12 20:00:00,2024-06-14 15:45:00,Long,67810.2882,66346.81,-2.356036732196041,SL_Hit,17.928501803924775,24.60152443620132,-6.673022632276545,117.92850180392477,-0.019587195169631366
BNB/USDT,2024-06-13 09:45:00,2024-06-14 16:15:00,Long,605.832765,592.7934550000001,-2.350142983765476,SL_Hit,15.578358820159298,24.60152443620132,-9.023165616042021,115.5783588201593,-0.019928541004217704
ETH/USDT,2024-06-14 15:15:00,2024-06-14 18:00:00,Short,3486.066095,3368.9736449999996,3.1555117534282022,AI_Flip_Bull,18.733870573587502,24.60152443620132,-5.8676538626138175,118.7338705735875,0.027301925599568344
ETH/USDT,2024-06-14 18:15:00,2024-06-15 05:15:00,Long,3384.33132,3521.5583400000005,3.8507202167192283,TP_Hit,22.58459079030673,24.60152443620132,-2.0169336458945892,122.58459079030673,0.03243152268276028
ETH/USDT,2024-06-15 05:30:00,2024-06-15 12:15:00,Short,3525.31646,3545.7419849999997,-0.7788161064836616,AI_Flip_Bull,21.80577468382307,24.60152443620132,-2.7957497523782493,121.80577468382307,-0.0063532953160149175
ETH/USDT,2024-06-15 12:30:00,2024-06-16 02:30:00,Long,3540.70947,3566.85568,0.5377070615737455,AI_Flip_Bear,22.343481745396815,24.60152443620132,-2.258042690804505,122.34348174539682,0.0044144628033400135
ETH/USDT,2024-06-16 02:45:00,2024-06-16 07:00:00,Long,3562.3602899999996,3566.7557300000003,-0.07673777488686612,AI_Flip_Bear,22.26674397050995,24.60152443620132,-2.33478046569137,122.26674397050995,-0.0006272322300469035
ETH/USDT,2024-06-16 07:15:00,2024-06-16 10:00:00,Short,3563.9071550000003,3551.4148199999995,0.1501730578893495,AI_Flip_Bull,22.4169170283993,24.60152443620132,-2.1846074078020195,122.4169170283993,0.0012282412454327485
ETH/USDT,2024-06-16 10:15:00,2024-06-16 11:00:00,Long,3554.9765999999995,3563.91715,0.05124242589953229,AI_Flip_Bear,22.46815945429883,24.60152443620132,-2.1333649819024885,122.46815945429883,0.0004185894167523241
ETH/USDT,2024-06-16 11:15:00,2024-06-16 13:00:00,Short,3556.38092,3566.5023599999995,-0.4843148354310549,AI_Flip_Bull,21.983844618867778,24.60152443620132,-2.617679817333542,121.98384461886778,-0.003954618388886444
ETH/USDT,2024-06-16 13:15:00,2024-06-16 14:00:00,Long,3586.802505,3604.91664,0.3045167900873819,AI_Flip_Bear,22.28836140895516,24.60152443620132,-2.3131630272461585,122.28836140895515,0.0024963698351927466
ETH/USDT,2024-06-16 14:15:00,2024-06-16 22:30:00,Short,3585.42639,3623.380785,-1.2575155220241392,AI_Flip_Bull,21.030845886931022,24.60152443620132,-3.5706785492702977,121.03084588693102,-0.010283198724192255
ETH/USDT,2024-06-16 22:45:00,2024-06-17 00:30:00,Long,3629.4738299999995,3632.9826000000003,-0.10342233077898176,AI_Flip_Bear,20.92742355615204,24.60152443620132,-3.6741008800492807,120.92742355615204,-0.0008545121701917235
ETH/USDT,2024-06-17 00:45:00,2024-06-17 10:00:00,Short,3614.661765,3506.942595,2.777082167741906,AI_Flip_Bull,23.704505723893945,24.60152443620132,-0.897018712307375,123.70450572389394,0.022964866744658474
ETH/USDT,2024-06-17 10:15:00,2024-06-17 13:00:00,Long,3497.257755,3532.61281,0.8099255593758771,AI_Flip_Bear,24.514431283269822,24.60152443620132,-0.087093152931498,124.51443128326983,0.006547259977608411
