Asset,Type,Entry_Date,Exit_Date,Entry_Price,Exit_Price,PnL_USD,Reason,Duration,equity,returns
BTCUSDT:USDT,Long,2024-04-17 06:00:00,2024-04-17 06:15:00,63997.74,63688.9668,-0.28730670040077655,SL_Hit,0 days 00:15:00,987.0333476618213,-0.0002909963436208418
BTCUSDT:USDT,Long,2024-04-17 06:15:00,2024-04-17 06:45:00,63944.233199999995,63725.793,-0.2177735432341592,SL_Hit,0 days 00:30:00,986.8155741185872,-0.00022063443322350995
BTCUSDT:USDT,Long,2024-04-17 06:45:00,2024-04-17 07:00:00,63981.207,63378.1896,-0.5139083624518221,SL_Hit,0 days 00:15:00,986.3016657561353,-0.0005207744749172738
BTCUSDT:USDT,Long,2024-04-17 08:00:00,2024-04-17 08:30:00,63561.6696,63251.044400000006,-0.2900763659599974,SL_Hit,0 days 00:30:00,986.0115893901753,-0.0002941051161436947
BTCUSDT:USDT,Long,2024-04-17 08:30:00,2024-04-17 08:45:00,63504.5556,63177.5916,-0.30287916133431736,SL_Hit,0 days 00:15:00,985.708710228841,-0.0003071760662789469
BTCUSDT:USDT,Long,2024-04-17 08:45:00,2024-04-17 09:30:00,63430.808399999994,63196.453799999996,-0.23119574924763953,SL_Hit,0 days 00:45:00,985.4775144795933,-0.0002345477389502637
BTCUSDT:USDT,Long,2024-04-17 09:30:00,2024-04-17 09:45:00,63449.7462,63175.5956,-0.261961158805029,SL_Hit,0 days 00:15:00,985.2155533207883,-0.0002658215483924975
BTCUSDT:USDT,Long,2024-04-17 09:45:00,2024-04-17 10:00:00,63428.80439999999,62749.25,-0.5764960479586065,SL_Hit,0 days 00:15:00,984.6390572728297,-0.0005851471244190387
BTCUSDT:USDT,Long,2024-04-17 10:00:00,2024-04-17 10:30:00,63000.75,62809.4294,-0.19858997914558785,SL_Hit,0 days 00:30:00,984.4404672936842,-0.0002016880984749836
BTCUSDT:USDT,Long,2024-04-17 10:30:00,2024-04-17 10:45:00,63061.170600000005,62752.244,-0.2901117211980022,SL_Hit,0 days 00:15:00,984.1503555724861,-0.00029469706989559974
BTCUSDT:USDT,Long,2024-04-17 10:45:00,2024-04-17 11:45:00,63003.756,62451.7462,-0.4799099193215923,SL_Hit,0 days 01:00:00,983.6704456531645,-0.00048763882124736035
BTCUSDT:USDT,Long,2024-04-17 11:45:00,2024-04-17 12:00:00,62702.0538,62505.8378,-0.20294153864616504,SL_Hit,0 days 00:15:00,983.4675041145184,-0.0002063104971211649
BTCUSDT:USDT,Long,2024-04-17 13:00:00,2024-04-17 14:00:00,62319.590399999994,61959.333,-0.3331508069402247,SL_Hit,0 days 01:00:00,983.1343533075782,-0.0003387512099245482
BTCUSDT:USDT,Short,2024-04-17 14:00:00,2024-04-17 18:00:00,61959.333,61745.3442,0.12044594797545471,Trailing_Stop,0 days 04:00:00,983.2547992555536,0.00012251219537828817
BTCUSDT:USDT,Long,2024-04-17 18:00:00,2024-04-17 18:45:00,61745.3442,61296.561200000004,-0.4061344082296543,SL_Hit,0 days 00:45:00,982.8486648473239,-0.0004130510306556978
BTCUSDT:USDT,Long,2024-04-17 18:45:00,2024-04-17 19:00:00,61542.2388,61002.75,-0.4795018264509352,SL_Hit,0 days 00:15:00,982.369163020873,-0.0004878694387049354
BTCUSDT:USDT,Long,2024-04-17 19:00:00,2024-04-17 19:15:00,61247.25,60856.243599999994,-0.36238029217127377,SL_Hit,0 days 00:15:00,982.0067827287018,-0.0003688840263031956
BTCUSDT:USDT,Long,2024-04-17 19:15:00,2024-04-17 19:30:00,61100.1564,60820.116,-0.27391692460250283,SL_Hit,0 days 00:15:00,981.7328658040992,-0.00027893587846861134
BTCUSDT:USDT,Long,2024-04-17 19:30:00,2024-04-17 19:45:00,61063.884,60875.205599999994,-0.20060546459625783,SL_Hit,0 days 00:15:00,981.532260339503,-0.00020433813676179469
BTCUSDT:USDT,Long,2024-04-17 19:45:00,2024-04-17 20:00:00,61119.1944,60896.1636,-0.22798359589769035,SL_Hit,0 days 00:15:00,981.3042767436053,-0.00023227315607410315
BTCUSDT:USDT,Long,2024-04-17 21:00:00,2024-04-17 21:15:00,61546.347,61247.26,-0.28726120040499126,SL_Hit,0 days 00:15:00,981.0170155432003,-0.0002927340756715413
BTCUSDT:USDT,Long,2024-04-17 21:15:00,2024-04-17 21:30:00,61492.74,60976.9018,-0.46010750999880656,SL_Hit,0 days 00:15:00,980.5569080332015,-0.0004690107334621718
BTCUSDT:USDT,Long,2024-04-17 21:30:00,2024-04-18 00:00:00,61221.2982,60976.1034,-0.24519081038339863,SL_Hit,0 days 02:30:00,980.3117172228181,-0.0002500526062023667
BTCUSDT:USDT,Long,2024-04-18 00:00:00,2024-04-18 00:15:00,61220.496600000006,61013.728,-0.21439727573494594,SL_Hit,0 days 00:15:00,980.0973199470832,-0.00021870316550154367
BTCUSDT:USDT,Long,2024-04-18 00:15:00,2024-04-18 00:30:00,61258.272,61068.7178,-0.20049116799531674,SL_Hit,0 days 00:15:00,979.8968287790879,-0.00020456251018641236
BTCUSDT:USDT,Long,2024-04-18 00:30:00,2024-04-18 05:45:00,61313.4822,60929.2972,-0.35568530168273327,SL_Hit,0 days 05:15:00,979.5411434774051,-0.0003629823990001224
BTCUSDT:USDT,Long,2024-04-18 06:00:00,2024-04-18 06:15:00,61331.317800000004,61009.736,-0.3055242933800315,SL_Hit,0 days 00:15:00,979.235619184025,-0.0003119055237388313
BTCUSDT:USDT,Long,2024-04-18 06:15:00,2024-04-18 06:30:00,61254.264,60761.5334,-0.44241753681298235,SL_Hit,0 days 00:15:00,978.7932016472121,-0.00045179886040258577
BTCUSDT:USDT,Long,2024-04-18 06:30:00,2024-04-18 08:00:00,61005.066600000006,60817.321599999996,-0.19940238092267748,SL_Hit,0 days 01:30:00,978.5937992662894,-0.00020372268686286166
BTCUSDT:USDT,Long,2024-04-18 08:00:00,2024-04-18 18:00:00,61061.0784,62234.381799999996,0.8903259492444562,Trailing_Stop,0 days 10:00:00,979.4841252155338,0.0009098013393422644
BTCUSDT:USDT,Long,2024-04-18 18:00:00,2024-04-19 01:00:00,62483.8182,61990.77,-0.4350341221553151,Trailing_Stop,0 days 07:00:00,979.0490910933786,-0.00044414616935162243
BTCUSDT:USDT,Short,2024-04-19 01:00:00,2024-04-19 01:15:00,61990.77,62183.218199999996,-0.2007716843023104,SL_Hit,0 days 00:15:00,978.8483194090762,-0.00020506804625919361
BTCUSDT:USDT,Short,2024-04-19 01:15:00,2024-04-19 02:45:00,61934.9818,61456.7682,0.3285748339820529,Trailing_Stop,0 days 01:30:00,979.1768942430583,0.00033567492273012256
BTCUSDT:USDT,Long,2024-04-19 02:45:00,2024-04-19 06:45:00,61456.7682,64466.808,2.34655766854398,TP_Hit,0 days 04:00:00,981.5234519116023,0.0023964593959888703
BTCUSDT:USDT,Long,2024-04-19 06:45:00,2024-04-19 07:00:00,64725.192,64124.294400000006,-0.5042353411545477,SL_Hit,0 days 00:15:00,981.0192165704477,-0.0005137272473444421
BTCUSDT:USDT,Long,2024-04-19 07:00:00,2024-04-19 14:15:00,64381.3056,63872.0,-0.4366937225545584,Trailing_Stop,0 days 07:15:00,980.5825228478932,-0.0004451428832160653
BTCUSDT:USDT,Long,2024-04-19 14:15:00,2024-04-19 16:15:00,64128.0,63650.044799999996,-0.4140848282603784,SL_Hit,0 days 02:00:00,980.1684380196327,-0.0004222845284431731
BTCUSDT:USDT,Long,2024-04-19 16:15:00,2024-04-19 23:00:00,63905.1552,63347.052,-0.4765859036750655,SL_Hit,0 days 06:45:00,979.6918521159578,-0.0004862285758128193
BTCUSDT:USDT,Long,2024-04-19 23:00:00,2024-04-19 23:15:00,63600.948,63314.317599999995,-0.26952270312365556,SL_Hit,0 days 00:15:00,979.4223294128341,-0.0002751096710068568
BTCUSDT:USDT,Long,2024-04-19 23:15:00,2024-04-20 00:45:00,63568.0824,63280.5852,-0.27022963609710615,SL_Hit,0 days 01:30:00,979.1520997767369,-0.0002759071628060106
BTCUSDT:USDT,Long,2024-04-20 01:00:00,2024-04-20 01:15:00,63587.922,63372.1018,-0.21495570223931537,SL_Hit,0 days 00:15:00,978.9371440744976,-0.00021953249376505113
BTCUSDT:USDT,Long,2024-04-20 01:15:00,2024-04-20 09:00:00,63626.0982,63394.656599999995,-0.22681428782444613,SL_Hit,0 days 07:45:00,978.7103297866732,-0.0002316944343130345
BTCUSDT:USDT,Long,2024-04-20 09:00:00,2024-04-20 09:15:00,63648.7434,63435.9738,-0.212357097550111,SL_Hit,0 days 00:15:00,978.4979726891231,-0.00021697645471507876
BTCUSDT:USDT,Long,2024-04-20 09:15:00,2024-04-20 09:30:00,63690.2262,63397.95,-0.2732180865711342,SL_Hit,0 days 00:15:00,978.2247546025519,-0.0002792219240069782
BTCUSDT:USDT,Long,2024-04-20 09:30:00,2024-04-20 09:45:00,63652.05,63456.2332,-0.1992294822218028,SL_Hit,0 days 00:15:00,978.0255251203301,-0.0002036643228301438
BTCUSDT:USDT,Long,2024-04-20 09:45:00,2024-04-20 10:00:00,63710.5668,63479.786,-0.22586077836059815,SL_Hit,0 days 00:15:00,977.7996643419696,-0.00023093546391117492
BTCUSDT:USDT,Long,2024-04-20 10:00:00,2024-04-20 10:15:00,63734.214,63371.1038,-0.3271502459446438,SL_Hit,0 days 00:15:00,977.472514096025,-0.0003345779896178902
BTCUSDT:USDT,Long,2024-04-20 10:15:00,2024-04-20 10:45:00,63625.0962,63411.622599999995,-0.21268941881054815,SL_Hit,0 days 00:30:00,977.2598246772144,-0.00021759120153597156
BTCUSDT:USDT,Long,2024-04-20 10:45:00,2024-04-22 22:45:00,63665.7774,66866.0,2.4048269310595103,TP_Hit,2 days 12:00:00,979.6646516082739,0.002460785627664386
BTCUSDT:USDT,Long,2024-04-22 22:45:00,2024-04-22 23:15:00,67134.0,66859.4132,-0.24913068303508368,SL_Hit,0 days 00:30:00,979.4155209252388,-0.0002543020028600296
BTCUSDT:USDT,Long,2024-04-22 23:15:00,2024-04-22 23:30:00,67127.3868,66668.4958,-0.3834062011752195,SL_Hit,0 days 00:15:00,979.0321147240636,-0.00039146428965408653
BTCUSDT:USDT,Long,2024-04-22 23:30:00,2024-04-22 23:45:00,66935.70420000001,66644.444,-0.26174382168140653,SL_Hit,0 days 00:15:00,978.7703709023822,-0.00026734957693930195
BTCUSDT:USDT,Long,2024-04-22 23:45:00,2024-04-23 00:00:00,66911.556,66636.85919999999,-0.24964841066964283,SL_Hit,0 days 00:15:00,978.5207224917125,-0.00025506331014035766
BTCUSDT:USDT,Long,2024-04-23 00:00:00,2024-04-23 00:15:00,66903.9408,66592.8474,-0.27619734746703273,SL_Hit,0 days 00:15:00,978.2445251442455,-0.00028226009027554344
BTCUSDT:USDT,Long,2024-04-23 00:15:00,2024-04-23 01:45:00,66859.7526,66608.516,-0.23252422606992695,SL_Hit,0 days 01:30:00,978.0120009181755,-0.00023769540242057907
BTCUSDT:USDT,Long,2024-04-23 01:45:00,2024-04-23 02:15:00,66875.484,66666.4998,-0.201560928116713,SL_Hit,0 days 00:30:00,977.8104399900589,-0.00020609248958858295
BTCUSDT:USDT,Long,2024-04-23 02:15:00,2024-04-23 02:30:00,66933.7002,66638.0568,-0.26462199879534154,SL_Hit,0 days 00:15:00,977.5458179912634,-0.00027062709495928594
BTCUSDT:USDT,Long,2024-04-23 02:30:00,2024-04-23 02:45:00,66905.1432,66449.63440000001,-0.3813146944381529,SL_Hit,0 days 00:15:00,977.1645032968254,-0.0003900734752481094
BTCUSDT:USDT,Long,2024-04-23 02:45:00,2024-04-23 03:30:00,66715.9656,66410.7124,-0.2721813130391766,SL_Hit,0 days 00:45:00,976.8923219837861,-0.00027854195697951667
BTCUSDT:USDT,Long,2024-04-23 05:00:00,2024-04-23 05:15:00,66400.43579999999,66197.34,-0.19809388120680183,SL_Hit,0 days 00:15:00,976.6942281025794,-0.0002027796480215116
BTCUSDT:USDT,Long,2024-04-23 05:15:00,2024-04-23 06:45:00,66462.66,66218.298,-0.22820481787742608,SL_Hit,0 days 01:30:00,976.4660232847019,-0.00023365021652765883
BTCUSDT:USDT,Long,2024-04-23 06:45:00,2024-04-23 07:00:00,66483.702,66129.476,-0.30869433234605026,SL_Hit,0 days 00:15:00,976.1573289523559,-0.000316134227904441
BTCUSDT:USDT,Long,2024-04-23 07:00:00,2024-04-23 07:15:00,66394.524,66151.1326,-0.2275505520756269,SL_Hit,0 days 00:15:00,975.9297784002803,-0.00023310848090429825
BTCUSDT:USDT,Long,2024-04-23 07:15:00,2024-04-23 07:30:00,66416.2674,66014.706,-0.3435313842357175,SL_Hit,0 days 00:15:00,975.5862470160446,-0.0003520042034159676
BTCUSDT:USDT,Long,2024-04-23 07:30:00,2024-04-23 07:45:00,66279.294,65947.7402,-0.29254765129726223,SL_Hit,0 days 00:15:00,975.2936993647472,-0.0002998685684553193
BTCUSDT:USDT,Long,2024-04-23 07:45:00,2024-04-23 08:00:00,66212.05979999999,65830.77459999999,-0.3292975586546518,SL_Hit,0 days 00:15:00,974.9644018060926,-0.0003376393786498344
BTCUSDT:USDT,Long,2024-04-23 08:00:00,2024-04-23 11:30:00,66094.6254,65725.785,-0.3205151387420315,SL_Hit,0 days 03:30:00,974.6438866673506,-0.0003287454784485222
BTCUSDT:USDT,Long,2024-04-23 11:30:00,2024-04-23 12:30:00,65989.215,65738.5594,-0.23365305469724262,SL_Hit,0 days 01:00:00,974.4102336126533,-0.00023973171934232873
BTCUSDT:USDT,Long,2024-04-23 12:30:00,2024-04-24 14:15:00,66002.04060000001,65307.0242,-0.5612454695801432,Trailing_Stop,1 days 01:45:00,973.8489881430733,-0.0005759847856885436
BTCUSDT:USDT,Short,2024-04-24 14:15:00,2024-04-25 16:45:00,65307.0242,64530.4032,0.529771561701196,Trailing_Stop,1 days 02:30:00,974.3787597047744,0.0005439976507151112
BTCUSDT:USDT,Long,2024-04-25 16:45:00,2024-04-25 23:30:00,64530.4032,64335.1718,-0.1959666620301732,SL_Hit,0 days 06:45:00,974.1827930427443,-0.00020111959551494252
BTCUSDT:USDT,Short,2024-04-25 23:30:00,2024-04-25 23:45:00,64335.1718,64607.757600000004,-0.2548816267766796,SL_Hit,0 days 00:15:00,973.9279114159675,-0.00026163634648135314
BTCUSDT:USDT,Short,2024-04-25 23:45:00,2024-04-26 01:30:00,64349.8424,64543.028399999996,-0.1947426648754984,SL_Hit,0 days 01:45:00,973.7331687510921,-0.00019995593369159792
BTCUSDT:USDT,Long,2024-04-26 03:00:00,2024-04-26 03:15:00,64469.882399999995,64182.6774,-0.26536254126530423,SL_Hit,0 days 00:15:00,973.4678062098268,-0.00027252079910722316
BTCUSDT:USDT,Long,2024-04-26 03:15:00,2024-04-26 03:45:00,64439.922600000005,64230.980599999995,-0.2063356777995935,SL_Hit,0 days 00:30:00,973.2614705320271,-0.00021195942637586285
BTCUSDT:USDT,Long,2024-04-26 03:45:00,2024-04-26 04:00:00,64488.4194,64125.5918,-0.3221796216791759,SL_Hit,0 days 00:15:00,972.939290910348,-0.0003310309011853585
BTCUSDT:USDT,Long,2024-04-26 05:00:00,2024-04-26 05:15:00,64270.3842,64071.6,-0.19895846185378474,SL_Hit,0 days 00:15:00,972.7403324484942,-0.00020449216483753307
BTCUSDT:USDT,Long,2024-04-26 05:15:00,2024-04-26 07:45:00,64328.4,64108.1268,-0.2150132650381309,SL_Hit,0 days 02:30:00,972.5253191834561,-0.0002210387066987618
BTCUSDT:USDT,Short,2024-04-26 07:45:00,2024-04-26 08:00:00,64108.1268,64531.0044,-0.36905983206878545,SL_Hit,0 days 00:15:00,972.1562593513872,-0.0003794860913016729
BTCUSDT:USDT,Short,2024-04-26 10:00:00,2024-04-26 12:00:00,64255.731,64467.678,-0.20877995161933427,SL_Hit,0 days 02:00:00,971.947479399768,-0.00021475966400563706
