Asset,Entry_Date,Exit_Date,Type,Entry_Price,Exit_Price,Size_USD,PnL_USD,Reason,Raw_Ret,equity,returns
ETHUSDT:USDT,2024-04-12 17:30:00,2024-04-12 18:00:00,Long,3347.99262,3333.3299800000004,25.01765317691108,-0.13447369413309573,Hybrid_Flip_Bear,-0.004379531756554336,1000.0483064625219,-0.00013444911950200034
ETHUSDT:USDT,2024-04-12 18:00:00,2024-04-12 19:00:00,Short,3333.3299800000004,3228.11334,24.99971642157786,0.76332780963644,Hybrid_Flip_Bull,0.03156502375441406,1000.8116342721584,0.0007632909377515151
ETHUSDT:USDT,2024-04-12 19:00:00,2024-04-12 22:45:00,Long,3228.11334,3213.44024,25.041226886632902,-0.1387500577556331,Hybrid_Flip_Bear,-0.004545410416103908,1000.6728842144028,-0.00013863753478093876
ETHUSDT:USDT,2024-04-12 22:45:00,2024-04-12 23:00:00,Short,3213.44024,3225.8488199999997,25.015225406969563,-0.12151399280110908,Hybrid_Flip_Bull,-0.003861462816560672,1000.5513702216016,-0.00012143228293481911
ETHUSDT:USDT,2024-04-12 23:00:00,2024-04-13 01:00:00,Long,3225.8488199999997,3210.65582,25.012622456339873,-0.14269847117078172,Hybrid_Flip_Bear,-0.004709768140963208,1000.4086717504308,-0.0001426198348408736
ETHUSDT:USDT,2024-04-13 01:00:00,2024-04-13 02:00:00,Short,3210.65582,3193.44414,25.00851893786263,0.10892305477009145,Hybrid_Flip_Bull,0.005360798841403028,1000.5175948052009,0.00010887855917873779
ETHUSDT:USDT,2024-04-13 02:00:00,2024-04-13 05:00:00,Long,3193.44414,3250.3961799999997,25.01753275129827,0.4207002139907168,Hybrid_Flip_Bear,0.017834049228116346,1000.9382950191916,0.00042048257439453174
ETHUSDT:USDT,2024-04-13 05:00:00,2024-04-13 06:00:00,Short,3250.3961799999997,3257.52204,25.035887209551824,-0.0798673031767656,Hybrid_Flip_Bull,-0.002192305062332464,1000.8584277160148,-7.979243433309247e-05
ETHUSDT:USDT,2024-04-13 06:00:00,2024-04-13 06:30:00,Long,3257.52204,3257.1027400000003,25.021340569950024,-0.02823880357532005,Hybrid_Flip_Bear,-0.00012871747139416633,1000.8301889124396,-2.8214583394858828e-05
ETHUSDT:USDT,2024-04-13 06:30:00,2024-04-13 09:00:00,Short,3257.1027400000003,3261.3296400000004,25.021927618538726,-0.05746162298563817,Hybrid_Flip_Bull,-0.0012977484400753395,1000.7727272894539,-5.741395855385356e-05
ETHUSDT:USDT,2024-04-13 09:00:00,2024-04-13 11:00:00,Long,3261.3296400000004,3277.6315999999997,25.019756597598192,0.09991799737703388,Hybrid_Flip_Bear,0.0049985624881510975,1000.8726452868309,9.984084762937329e-05
ETHUSDT:USDT,2024-04-13 11:00:00,2024-04-13 12:00:00,Short,3277.6315999999997,3270.73842,25.02620246308227,0.027553717798905808,Hybrid_Flip_Bull,0.0021030978588318394,1000.9001990046298,2.7529694140993044e-05
ETHUSDT:USDT,2024-04-13 12:00:00,2024-04-13 13:00:00,Long,3270.73842,3278.85914,25.02506697505939,0.037046035710009306,Hybrid_Flip_Bear,0.002482839945360073,1000.9372450403398,3.7012716899154086e-05
ETHUSDT:USDT,2024-04-13 13:00:00,2024-04-13 15:00:00,Short,3278.85914,3264.34566,25.02624133066459,0.08563866365050998,Hybrid_Flip_Bull,0.004426381061310268,1001.0228837039904,8.555847439484232e-05
ETHUSDT:USDT,2024-04-13 15:00:00,2024-04-13 16:00:00,Long,3264.34566,3257.0029400000003,25.029584771325393,-0.08127407190060865,Hybrid_Flip_Bear,-0.002249369633239038,1000.9416096320897,-8.119102292636349e-05
ETHUSDT:USDT,2024-04-13 16:00:00,2024-04-13 16:30:00,Short,3257.0029400000003,3263.02302,25.023383887636555,-0.07122909290102797,Hybrid_Flip_Bull,-0.0018483495750236502,1000.8703805391888,-7.116208599533547e-05
ETHUSDT:USDT,2024-04-13 16:30:00,2024-04-13 17:00:00,Long,3263.02302,3223.9392000000003,25.02185419428813,-0.32442878137876363,Hybrid_Flip_Bear,-0.011977794750586784,1000.5459517578099,-0.0003241466504424473
ETHUSDT:USDT,2024-04-13 17:00:00,2024-04-13 18:00:00,Short,3223.9392000000003,3217.50216,25.007394712646917,0.024873392884416035,Hybrid_Flip_Bull,0.001996638149999929,1000.5708251506944,2.4859820621836448e-05
ETHUSDT:USDT,2024-04-13 18:00:00,2024-04-13 19:00:00,Long,3217.50216,3213.1109,25.0167642791601,-0.059125602668309796,Hybrid_Flip_Bear,-0.00136480405657284,1000.5116995480261,-5.9091871541849805e-05
ETHUSDT:USDT,2024-04-13 19:00:00,2024-04-13 20:00:00,Short,3213.1109,2943.21468,25.013190548499953,2.0739540793333724,TP_Hit,0.08399841412258757,1002.5856536273594,0.0020728933807272476
ETHUSDT:USDT,2024-04-13 20:30:00,2024-04-13 21:00:00,Short,2955.93628,2927.4532200000003,25.064641340683995,0.2162138227207926,Hybrid_Flip_Bull,0.009635884302620884,1002.8018674500802,0.00021565621045782635
ETHUSDT:USDT,2024-04-13 21:00:00,2024-04-13 21:15:00,Long,2927.4532200000003,2858.5215,25.077323364563565,-0.6149738237373512,SL_Hit,-0.023546651242475018,1002.1868936263429,-0.0006132555629368985
ETHUSDT:USDT,2024-04-13 21:15:00,2024-04-14 05:00:00,Long,2869.9785,3054.6784000000002,25.041136961384257,1.5848909225161805,TP_Hit,0.06435584796192727,1003.771784548859,0.00158143249786602
ETHUSDT:USDT,2024-04-14 05:00:00,2024-04-14 11:30:00,Long,3066.9216,3004.68858,25.135918508436,-0.534676115145551,SL_Hit,-0.020291689230008396,1003.2371084337135,-0.000532667009947696
ETHUSDT:USDT,2024-04-14 11:30:00,2024-04-14 23:00:00,Long,3016.73142,3148.9993799999997,25.069410215605696,1.072994489643829,Hybrid_Flip_Bear,0.04384479145975802,1004.3101029233574,0.001069532297623077
ETHUSDT:USDT,2024-04-14 23:00:00,2024-04-14 23:30:00,Short,3148.9993799999997,3168.34404,25.13654270042246,-0.1793987560651793,Hybrid_Flip_Bull,-0.006143113308583822,1004.1307041672922,-0.0001786288473480946
ETHUSDT:USDT,2024-04-14 23:30:00,2024-04-15 00:00:00,Long,3168.34404,3133.26092,25.100669212351132,-0.3027628072758546,Hybrid_Flip_Bear,-0.01107301465910242,1003.8279413600163,-0.00030151732839089895
ETHUSDT:USDT,2024-04-15 00:00:00,2024-04-15 06:00:00,Short,3133.26092,3195.56838,25.089993655750998,-0.5235261348532916,SL_Hit,-0.019885819148441678,1003.304415225163,-0.0005215297495545501
ETHUSDT:USDT,2024-04-15 06:00:00,2024-04-15 07:00:00,Long,3195.56838,3224.27852,25.071413896373542,0.19995396927501474,Hybrid_Flip_Bear,0.008984361023124056,1003.504369194438,0.00019929541447316623
ETHUSDT:USDT,2024-04-15 07:00:00,2024-04-15 15:00:00,Short,3224.27852,3140.8491599999998,25.09450786366853,0.6235855298181434,Hybrid_Flip_Bull,0.025875357690873457,1004.1279547242561,0.0006214078871611406
ETHUSDT:USDT,2024-04-15 15:00:00,2024-04-15 16:00:00,Long,3140.8491599999998,3158.0811799999997,25.1206519215689,0.11256399153618446,Hybrid_Flip_Bear,0.0054864207487124025,1004.2405187157924,0.00011210124268190569
ETHUSDT:USDT,2024-04-15 16:00:00,2024-04-15 19:00:00,Short,3158.0811799999997,3075.6991199999998,25.110723984171546,0.6292753981412709,Hybrid_Flip_Bull,0.026086112200573615,1004.8697941139336,0.000626618211886143
ETHUSDT:USDT,2024-04-15 19:00:00,2024-04-15 20:00:00,Long,3075.6991199999998,3097.4027800000003,25.13934122538471,0.1520789358553607,Hybrid_Flip_Bear,0.007056496475507196,1005.021873049789,0.0001513419318066589
ETHUSDT:USDT,2024-04-15 20:00:00,2024-04-15 21:00:00,Short,3097.4027800000003,3100.188,25.131250091655673,-0.04770695925399693,Hybrid_Flip_Bull,-0.0008992114354594056,1004.9741660905349,-4.746857808102245e-05
ETHUSDT:USDT,2024-04-15 21:00:00,2024-04-15 23:00:00,Long,3100.188,3115.17716,25.12504437663249,0.09623104978871311,Hybrid_Flip_Bear,0.004834919688741484,1005.0703971403237,9.575474975953568e-05
ETHUSDT:USDT,2024-04-15 23:00:00,2024-04-16 00:15:00,Short,3115.17716,3082.17204,25.131061723610575,0.24086480677693345,Hybrid_Flip_Bull,0.010594941573082238,1005.3112619471007,0.00023964968768575012
ETHUSDT:USDT,2024-04-16 00:15:00,2024-04-16 04:15:00,Long,3082.17204,3026.65456,25.140678860406037,-0.4775331380052883,SL_Hit,-0.018012453321716585,1004.8337288090953,-0.00047501023422380495
ETHUSDT:USDT,2024-04-16 04:15:00,2024-04-16 08:00:00,Long,3038.7854399999997,3086.4148,25.110758953024785,0.36807704329891777,Hybrid_Flip_Bear,0.015673814733033725,1005.2018058523943,0.00036630641741619563
ETHUSDT:USDT,2024-04-16 08:00:00,2024-04-16 08:30:00,Short,3086.4148,3089.166,25.141162453462723,-0.04752933846137353,Hybrid_Flip_Bull,-0.0008913902305030917,1005.1542765139329,-4.728337950110628e-05
ETHUSDT:USDT,2024-04-16 08:30:00,2024-04-16 08:45:00,Long,3089.166,3077.39288,25.129552315500845,-0.12080501349878503,Hybrid_Flip_Bear,-0.0038110998243539806,1005.0334715004341,-0.0001201855439721955
ETHUSDT:USDT,2024-04-16 08:45:00,2024-04-16 11:00:00,Short,3077.39288,3065.63904,25.124696704149528,0.07074098081830726,Hybrid_Flip_Bull,0.0038194148288273983,1005.1042124812524,7.038669141312681e-05
ETHUSDT:USDT,2024-04-16 11:00:00,2024-04-16 12:00:00,Long,3065.63904,3066.01568,25.13125329188587,-0.02204675127412159,Hybrid_Flip_Bear,0.00012285856067384638,1005.0821657299783,-2.1934791437860923e-05
ETHUSDT:USDT,2024-04-16 12:00:00,2024-04-16 13:30:00,Short,3066.01568,3070.629,25.128390568504763,-0.06290033747215418,Hybrid_Flip_Bull,-0.001504662885481372,1005.0192653925061,-6.258228393352105e-05
ETHUSDT:USDT,2024-04-16 13:30:00,2024-04-16 14:00:00,Long,3070.629,3077.11344,25.125792189315582,0.027880860588400225,Hybrid_Flip_Bear,0.0021117627691265134,1005.0471462530945,2.7741618044974103e-05
ETHUSDT:USDT,2024-04-16 14:00:00,2024-04-16 16:00:00,Short,3077.11344,3020.79954,25.12876661466578,0.43429002927196336,Hybrid_Flip_Bull,0.018300885260830718,1005.4814362823665,0.00043210911138946706
ETHUSDT:USDT,2024-04-16 16:00:00,2024-04-16 19:45:00,Long,3020.79954,3049.92792,25.149763856355353,0.21711699265926043,Hybrid_Flip_Bear,0.009642606076403238,1005.6985532750258,0.00021593336766323468
ETHUSDT:USDT,2024-04-16 19:45:00,2024-04-16 20:00:00,Short,3049.92792,3064.14606,25.14979872149225,-0.14227577192639274,Hybrid_Flip_Bull,-0.0046617954171192175,1005.5562775030994,-0.00014146959987471064
ETHUSDT:USDT,2024-04-16 20:00:00,2024-04-16 22:00:00,Long,3064.14606,3084.4687,25.137236687602993,0.1414162326287851,Hybrid_Flip_Bear,0.006632399240132784,1005.6976937357282,0.00014063482650605863
ETHUSDT:USDT,2024-04-16 22:00:00,2024-04-17 03:00:00,Short,3084.4687,3096.8813999999998,25.14787808144135,-0.12624824366312026,Hybrid_Flip_Bull,-0.0040242586997235085,1005.571445492065,-0.00012553299510342786
ETHUSDT:USDT,2024-04-17 03:00:00,2024-04-17 05:00:00,Long,3096.8813999999998,3105.33688,25.138016032237125,0.043428199583402716,Hybrid_Flip_Bear,0.0027303208963701613,1005.6148736916484,4.318758232257913e-05
ETHUSDT:USDT,2024-04-17 05:00:00,2024-04-17 09:00:00,Short,3105.33688,3083.87544,25.14335057181354,0.14845227464300592,Hybrid_Flip_Bull,0.006911147108780043,1005.7633259662914,0.00014762338796558971
ETHUSDT:USDT,2024-04-17 09:00:00,2024-04-17 09:30:00,Long,3083.87544,3071.15538,25.14967337110723,-0.12878078789712433,Hybrid_Flip_Bear,-0.004124699666858026,1005.6345451783943,-0.00012804283529965765
ETHUSDT:USDT,2024-04-17 09:30:00,2024-04-17 10:45:00,Short,3071.15538,3064.35648,25.139525064764655,0.030458507179982774,Hybrid_Flip_Bull,0.0022137922569063343,1005.6650036855743,3.028784892689096e-05
ETHUSDT:USDT,2024-04-17 10:45:00,2024-04-17 11:30:00,Long,3064.35648,3055.14746,25.144268124476206,-0.10063238952464104,Hybrid_Flip_Bear,-0.0030052051907484938,1005.5643712960497,-0.00010006551799646157
ETHUSDT:USDT,2024-04-17 11:30:00,2024-04-17 12:00:00,Short,3055.14746,3041.34054,25.138476137390327,0.0883545216840318,Hybrid_Flip_Bull,0.0045192319456815976,1005.6527258177337,8.786560483442507e-05
ETHUSDT:USDT,2024-04-17 12:00:00,2024-04-17 14:15:00,Long,3041.34054,2965.91628,25.145407056538687,-0.6481197570182111,SL_Hit,-0.024799676000767816,1005.0046060607154,-0.0006444767068981561
ETHUSDT:USDT,2024-04-17 14:15:00,2024-04-17 20:00:00,Long,2977.8037200000003,2989.44912,25.110753750370698,0.07299253794436567,Hybrid_Flip_Bear,0.003910734586630136,1005.0775985986598,7.262905811988851e-05
ETHUSDT:USDT,2024-04-17 20:00:00,2024-04-17 21:00:00,Short,2989.44912,3005.70942,25.13065797600581,-0.16168538410205358,Hybrid_Flip_Bull,-0.005439229552767874,1004.9159132145578,-0.00016086855813668421
ETHUSDT:USDT,2024-04-17 21:00:00,2024-04-17 23:00:00,Long,3005.70942,2995.36726,25.120741390703493,-0.11147071332328551,Hybrid_Flip_Bear,-0.0034408382697220775,1004.8044425012345,-0.0001109254136166804
ETHUSDT:USDT,2024-04-17 23:00:00,2024-04-17 23:15:00,Short,2995.36726,2986.3808400000003,25.119204376018864,0.05016571706902084,Hybrid_Flip_Bull,0.0030001062373899772,1004.8546082183035,4.992585118768211e-05
ETHUSDT:USDT,2024-04-17 23:15:00,2024-04-18 05:15:00,Long,2986.3808400000003,3010.62668,25.12449890531985,0.17865239646144815,Hybrid_Flip_Bear,0.008118803762483149,1005.0332606147649,0.00017778929906908658
ETHUSDT:USDT,2024-04-18 05:15:00,2024-04-18 05:30:00,Short,3010.62668,3008.5951800000003,25.13219999918812,-0.008190541781360139,Hybrid_Flip_Bull,0.0006747764555117794,1005.0250700729836,-8.149523107681134e-06
ETHUSDT:USDT,2024-04-18 05:30:00,2024-04-18 06:30:00,Long,3008.5951800000003,2952.9622400000003,25.127303972803475,-0.489300050698553,SL_Hit,-0.018491334550366445,1004.5357700222851,-0.00048685357735700485
ETHUSDT:USDT,2024-04-18 06:30:00,2024-04-18 12:00:00,Long,2964.79776,3029.69846,25.103013920492906,0.5238632576858997,Hybrid_Flip_Bear,0.021890430732111773,1005.059633279971,0.0005214978633107936
ETHUSDT:USDT,2024-04-18 12:00:00,2024-04-18 12:15:00,Short,3029.69846,3019.58712,25.141513923563284,0.05868206929880415,Hybrid_Flip_Bull,0.003337408040270756,1005.1183153492698,5.8386654239850344e-05
ETHUSDT:USDT,2024-04-18 12:15:00,2024-04-18 15:00:00,Long,3019.58712,3070.7961,25.1313059505621,0.4006426638537697,Hybrid_Flip_Bear,0.01695893443869236,1005.5189580131236,0.0003986024906077468
ETHUSDT:USDT,2024-04-18 15:00:00,2024-04-18 18:00:00,Short,3070.7961,3022.81356,25.14990939075584,0.36743551065877966,Hybrid_Flip_Bull,0.01562543993070721,1005.8863935237823,0.0003654187797561548
ETHUSDT:USDT,2024-04-18 18:00:00,2024-04-18 18:45:00,Long,3022.81356,3044.2792400000003,25.15821967385379,0.1533173111146766,Hybrid_Flip_Bear,0.007101225257174063,1006.0397108348969,0.00015242010638738535
ETHUSDT:USDT,2024-04-18 18:45:00,2024-04-18 19:00:00,Short,3044.2792400000003,3058.8254399999996,25.156728507954632,-0.14524061063506366,Hybrid_Flip_Bull,-0.004778208190914614,1005.8944702242619,-0.0001443686656409371
ETHUSDT:USDT,2024-04-18 19:00:00,2024-04-18 19:15:00,Long,3058.8254399999996,3052.11354,25.145617977432977,-0.08026680803443043,Hybrid_Flip_Bear,-0.0021942736294228637,1005.8142034162275,-7.979645023448168e-05
ETHUSDT:USDT,2024-04-18 19:15:00,2024-04-19 02:00:00,Short,3052.11354,2927.4532200000003,25.145232712397974,1.0008579295571103,Hybrid_Flip_Bull,0.04084393269327703,1006.8150613457846,0.0009950723763469949
ETHUSDT:USDT,2024-04-19 02:00:00,2024-04-19 02:15:00,Long,2927.4532200000003,2868.89072,25.19725579157594,-0.5287539541294848,SL_Hit,-0.020004589518257253,1006.2863073916551,-0.0005251748552734803
ETHUSDT:USDT,2024-04-19 02:15:00,2024-04-19 06:30:00,Long,2880.38928,3051.52472,25.145793299833635,1.4673722819360115,TP_Hit,0.05941399698585186,1007.7536796735911,0.0014582055535858895
ETHUSDT:USDT,2024-04-19 06:30:00,2024-04-19 09:00:00,Long,3063.75528,3101.24508,25.232526953611412,0.2832178355037094,Hybrid_Flip_Bear,0.012236551739210805,1008.0368975090948,0.0002810387510521206
ETHUSDT:USDT,2024-04-19 09:00:00,2024-04-19 17:00:00,Short,3101.24508,3074.0658599999997,25.209921039317724,0.19550814104951897,Hybrid_Flip_Bull,0.008763970372828594,1008.2324056501443,0.00019394938968253506
ETHUSDT:USDT,2024-04-19 17:00:00,2024-04-19 20:00:00,Long,3074.0658599999997,3081.41482,25.212580571472405,0.03500114558155687,Hybrid_Flip_Bear,0.002390631930052488,1008.267406795726,3.471535469956599e-05
ETHUSDT:USDT,2024-04-19 20:00:00,2024-04-19 21:00:00,Short,3081.41482,3094.44654,25.20945819497574,-0.13171705198531214,Hybrid_Flip_Bull,-0.004229135238597947,1008.1356897437406,-0.00013063702257709586
ETHUSDT:USDT,2024-04-19 21:00:00,2024-04-19 21:45:00,Long,3094.44654,3093.0515,25.2019901654596,-0.0365522029166101,Hybrid_Flip_Bear,-0.0004508205205574115,1008.099137540824,-3.625722537992093e-05
ETHUSDT:USDT,2024-04-19 21:45:00,2024-04-20 01:00:00,Short,3093.0515,3035.97984,25.203456454703126,0.43937487161711175,Hybrid_Flip_Bull,0.01845157120726896,1008.5385124124412,0.0004358449037948908
ETHUSDT:USDT,2024-04-20 01:00:00,2024-04-20 08:00:00,Long,3035.97984,3043.22136,25.226323346347797,0.03488417070555272,Hybrid_Flip_Bear,0.002385233230007231,1008.5733965831466,3.458883352114306e-05
ETHUSDT:USDT,2024-04-20 08:00:00,2024-04-20 08:30:00,Short,3043.22136,3059.87754,25.217106039613995,-0.16309752516811926,Hybrid_Flip_Bull,-0.005473206852096999,1008.4102990579786,-0.00016171111167573304
ETHUSDT:USDT,2024-04-20 08:30:00,2024-04-20 10:30:00,Long,3059.87754,3033.88008,25.20807224128265,-0.23916777989679971,Hybrid_Flip_Bear,-0.00849624197705639,1008.1711312780817,-0.000237173083337483
ETHUSDT:USDT,2024-04-20 10:30:00,2024-04-20 11:00:00,Short,3033.88008,3054.4968,25.20017613423026,-0.19627662498806941,Hybrid_Flip_Bull,-0.006795496017100316,1007.9748546530936,-0.00019468582158188585
ETHUSDT:USDT,2024-04-20 11:00:00,2024-04-20 16:30:00,Long,3054.4968,3096.76406,25.196356213026917,0.32311501152830147,Hybrid_Flip_Bear,0.01383771624838503,1008.297969664622,0.00032055860325952423
ETHUSDT:USDT,2024-04-20 16:30:00,2024-04-20 17:00:00,Short,3096.76406,3117.59274,25.217445552742706,-0.1946591103244728,Hybrid_Flip_Bull,-0.0067259499259365845,1008.1033105542975,-0.00019305712813166842
ETHUSDT:USDT,2024-04-20 17:00:00,2024-04-20 18:00:00,Long,3117.59274,3140.88564,25.1996093011593,0.16288942490395897,Hybrid_Flip_Bear,0.007471437722170189,1008.2661999792015,0.00016158009124511707
ETHUSDT:USDT,2024-04-20 18:00:00,2024-04-20 19:15:00,Short,3140.88564,3142.9734,25.212633870475024,-0.041954819542961985,Hybrid_Flip_Bull,-0.0006647042392794311,1008.2242451596585,-4.161085588694213e-05
ETHUSDT:USDT,2024-04-20 19:15:00,2024-04-21 00:00:00,Long,3142.9734,3140.91558,25.20644610711334,-0.04169352760746037,Hybrid_Flip_Bear,-0.0006547366897855364,1008.1825516320511,-4.135342688649235e-05
ETHUSDT:USDT,2024-04-21 00:00:00,2024-04-21 02:00:00,Short,3140.91558,3154.77696,25.205413222342603,-0.13632983539518762,Hybrid_Flip_Bull,-0.0044131654121058175,1008.0462217966558,-0.000135223363243675
ETHUSDT:USDT,2024-04-21 02:00:00,2024-04-21 06:00:00,Long,3154.77696,3167.97136,25.199637959303,0.08008882242907589,Hybrid_Flip_Bear,0.004182355889907304,1008.126310619085,7.944955369842965e-05
ETHUSDT:USDT,2024-04-21 06:00:00,2024-04-21 07:30:00,Short,3167.97136,3179.346,25.207060398998223,-0.11562281348186687,Hybrid_Flip_Bull,-0.003590512257661319,1008.0106878056031,-0.00011469080041259794
ETHUSDT:USDT,2024-04-21 07:30:00,2024-04-21 08:00:00,Long,3179.346,3173.64,25.19926689228221,-0.07037938565585122,Hybrid_Flip_Bear,-0.001794708723114795,1007.9403084199472,-6.982007880207419e-05
ETHUSDT:USDT,2024-04-21 08:00:00,2024-04-21 09:30:00,Short,3173.64,3170.8791,25.198637299418465,-0.0032990687276068797,Hybrid_Flip_Bull,0.0008699474420538452,1007.9370093512196,-3.2730794672364283e-06
ETHUSDT:USDT,2024-04-21 09:30:00,2024-04-22 00:00:00,Long,3170.8791,3154.95744,25.20022959417624,-0.15160941940935757,Hybrid_Flip_Bear,-0.005021213202357659,1007.7853999318103,-0.00015041556962658298
ETHUSDT:USDT,2024-04-22 00:00:00,2024-04-22 02:00:00,Short,3154.95744,3146.1297,25.192727802244367,0.045227384133738724,Hybrid_Flip_Bull,0.0027980535927610408,1007.830627315944,4.48779910253716e-05
ETHUSDT:USDT,2024-04-22 02:00:00,2024-04-22 06:00:00,Long,3146.1297,3213.94922,25.198781552612772,0.5174553563914017,Hybrid_Flip_Bear,0.02155649209249066,1008.3480826723354,0.0005134348395121613
ETHUSDT:USDT,2024-04-22 06:00:00,2024-04-22 17:00:00,Short,3213.94922,3199.87698,25.223571678491385,0.0851071080833421,Hybrid_Flip_Bull,0.004378488593544103,1008.4331897804187,8.440250896080137e-05
ETHUSDT:USDT,2024-04-22 17:00:00,2024-04-22 18:00:00,Long,3199.87698,3192.49222,25.214843922759986,-0.0833481304206174,Hybrid_Flip_Bear,-0.002307826221494276,1008.3498416499981,-8.265111785821233e-05
ETHUSDT:USDT,2024-04-22 18:00:00,2024-04-22 22:00:00,Short,3192.49222,3212.1114,25.208551607629477,-0.17997057023451646,Hybrid_Flip_Bull,-0.006145412000408786,1008.1698710797635,-0.00017848028809130945
ETHUSDT:USDT,2024-04-22 22:00:00,2024-04-22 23:00:00,Long,3212.1114,3211.77358,25.201639495747926,-0.027849463053982504,Hybrid_Flip_Bear,-0.00010517069862512795,1008.1420216167096,-2.7623780329943948e-05
ETHUSDT:USDT,2024-04-22 23:00:00,2024-04-23 00:00:00,Short,3211.77358,3210.59838,25.20474675296684,-0.01599145788666334,Hybrid_Flip_Bull,0.0003659037509113988,1008.1260301588229,-1.5862306643077417e-05
ETHUSDT:USDT,2024-04-23 00:00:00,2024-04-23 01:00:00,Long,3210.59838,3210.1767800000002,25.204638578443745,-0.028511078093011122,Hybrid_Flip_Bear,-0.0001313150852582412,1008.09751908073,-2.8281263691254388e-05
ETHUSDT:USDT,2024-04-23 01:00:00,2024-04-23 05:00:00,Short,3210.1767800000002,3182.79288,25.203617824911387,0.1895768207792976,Hybrid_Flip_Bull,0.008530340188928868,1008.2870959015092,0.00018805404952493276
