Asset,Entry_Date,Exit_Date,Type,Entry_Price,Exit_Price,PnL_USD,Reason,Cum_PnL,HWM,Drawdown_USD,equity,returns
ETH/USDT,2024-06-17 16:15:00,2024-06-17 20:30:00,Long,3507.7930199999996,3526.705765,3.3862448973687003,AI_Flip_Bear,725.6137757854469,725.6137757854469,0.0,1725.613775785447,0.001966200653883643
BTC/USDT,2024-06-17 14:15:00,2024-06-18 00:00:00,Long,65557.9626,66335.71555,9.851728855435702,AI_Flip_Bear,735.4655046408826,735.4655046408826,0.0,1735.4655046408825,0.005709115790381025
XRP/USDT,2024-06-17 14:45:00,2024-06-18 00:15:00,Long,0.514257,0.5031483,-23.57985462521652,SL_Hit,711.8856500156661,735.4655046408826,-23.579854625216512,1711.8856500156662,-0.013587048870842056
XRP/USDT,2024-06-18 01:00:00,2024-06-18 01:30:00,Short,0.50224875,0.4784391,45.3586850141489,TP_Hit,757.244335029815,757.244335029815,0.0,1757.244335029815,0.026496328778580214
ETH/USDT,2024-06-17 20:45:00,2024-06-18 01:30:00,Short,3511.72326,3377.377845,36.21800855258743,AI_Flip_Bull,793.4623435824025,793.4623435824025,0.0,1793.4623435824024,0.020610684485133257
BTC/USDT,2024-06-18 00:15:00,2024-06-18 01:30:00,Short,66283.74154999999,64638.303,22.79934103010804,AI_Flip_Bull,816.2616846125105,816.2616846125105,0.0,1816.2616846125106,0.012712472671473574
BTC/USDT,2024-06-18 01:45:00,2024-06-18 02:00:00,Short,65071.248100000004,64860.71415,1.2322019661707477,AI_Flip_Bull,817.4938865786812,817.4938865786812,0.0,1817.4938865786812,0.000678427550726779
BNB/USDT,2024-06-14 16:30:00,2024-06-18 12:15:00,Long,591.75573,577.73099,-25.67651811330995,SL_Hit,791.8173684653713,817.4938865786812,-25.676518113309953,1791.8173684653711,-0.014127430250477802
BTC/USDT,2024-06-18 02:15:00,2024-06-18 14:30:00,Long,65309.93865,65141.71285,-4.573231236682426,AI_Flip_Bear,787.2441372286888,817.4938865786812,-30.249749349992385,1787.244137228689,-0.0025522864758248387
XRP/USDT,2024-06-18 07:00:00,2024-06-18 14:45:00,Long,0.494247,0.48295840000000007,-24.817157008540118,SL_Hit,762.4269802201487,817.4938865786812,-55.06690635853249,1762.4269802201488,-0.01388571180153475
