Asset,Entry_Date,Exit_Date,Type,Entry_Price,Exit_Price,PnL_USD,Reason,Cum_PnL,HWM,Drawdown_USD,equity,returns
BTC/USDT,2024-06-12 04:45:00,2024-06-12 12:00:00,Short,67456.255,67812.78945,-7.280131776511933,AI_Flip_Bull,140.4997901048936,147.77992188140553,-7.280131776511922,1140.4997901048937,-0.006342794152191189
ETH/USDT,2024-06-12 10:15:00,2024-06-12 12:00:00,Short,3545.216505,3535.7569949999997,0.665577822023633,AI_Flip_Bull,141.16536792691724,147.77992188140553,-6.6145539544882865,1141.1653679269173,0.0005835843441606148
ETH/USDT,2024-06-12 12:15:00,2024-06-12 13:00:00,Long,3548.29326,3636.1210300000002,22.727364905007974,AI_Flip_Bear,163.89273283192523,163.89273283192523,0.0,1163.8927328319253,0.019915925898010167
BTC/USDT,2024-06-12 12:15:00,2024-06-12 18:00:00,Long,68065.2156,69145.8098,13.859989515702157,AI_Flip_Bear,177.75272234762738,177.75272234762738,0.0,1177.7527223476275,0.01190830488474548
ETH/USDT,2024-06-12 13:15:00,2024-06-12 18:00:00,Long,3612.195195,3583.6372850000002,-9.898064902331376,AI_Flip_Bear,167.854657445296,177.75272234762738,-9.898064902331384,1167.854657445296,-0.008404196156389765
ETH/USDT,2024-06-12 18:15:00,2024-06-12 20:00:00,Short,3590.2339850000003,3548.583405,9.58947567034421,AI_Flip_Bull,177.4441331156402,177.75272234762738,-0.3085892319871846,1177.4441331156402,0.008211189302717914
ETH/USDT,2024-06-12 20:15:00,2024-06-13 09:30:00,Long,3549.8540399999997,3473.692285,-23.433442724028065,SL_Hit,154.01069039161214,177.75272234762738,-23.74203195601524,1154.0106903916121,-0.0199019571841772
ETH/USDT,2024-06-13 09:45:00,2024-06-13 13:30:00,Long,3491.9651099999996,3512.5828300000003,3.8984272841147165,AI_Flip_Bear,157.90911767572686,177.75272234762738,-19.843604671900522,1157.909117675727,0.003378155260235882
ETH/USDT,2024-06-13 13:45:00,2024-06-13 14:15:00,Short,3497.280485,3481.76001,2.433431802654016,AI_Flip_Bull,160.34254947838087,177.75272234762738,-17.41017286924651,1160.342549478381,0.002101574092048475
ETH/USDT,2024-06-13 14:30:00,2024-06-13 16:00:00,Short,3512.4429,3459.238755,13.132186449208941,AI_Flip_Bull,173.47473592758982,177.75272234762738,-4.277986420037564,1173.4747359275898,0.011317508312620461
ETH/USDT,2024-06-13 16:15:00,2024-06-14 03:00:00,Long,3459.02865,3497.9401550000002,9.238008536009099,AI_Flip_Bear,182.7127444635989,182.7127444635989,0.0,1182.712744463599,0.007872354004031301
BTC/USDT,2024-06-12 18:15:00,2024-06-14 15:45:00,Short,69165.40000000001,66413.19,37.751924950914855,TP_Hit,220.46466941451376,220.46466941451376,0.0,1220.4646694145138,0.03191977521814615
ETH/USDT,2024-06-14 03:15:00,2024-06-14 18:00:00,Short,3495.5113700000006,3368.9736449999996,34.16386099038809,AI_Flip_Bull,254.62853040490185,254.62853040490185,0.0,1254.6285304049018,0.027992503057689744
BTC/USDT,2024-06-14 16:00:00,2024-06-14 21:00:00,Short,65808.77915,65749.95855,-1.1070829734423606,AI_Flip_Bull,253.52144743145948,254.62853040490185,-1.107082973442374,1253.5214474314594,-0.0008823990102354573
ETH/USDT,2024-06-14 18:15:00,2024-06-15 05:15:00,Long,3384.33132,3521.5583400000005,38.50720216719229,TP_Hit,292.0286495986518,292.0286495986518,0.0,1292.0286495986518,0.03071922083670442
ETH/USDT,2024-06-15 05:30:00,2024-06-15 12:30:00,Short,3525.31646,3540.70947,-6.362052929001381,AI_Flip_Bull,285.6665966696504,292.0286495986518,-6.362052929001379,1285.6665966696505,-0.00492408038395864
ETH/USDT,2024-06-15 12:45:00,2024-06-16 11:00:00,Long,3565.8620399999995,3563.91715,-2.544873886932346,AI_Flip_Bear,283.12172278271805,292.0286495986518,-8.90692681593373,1283.121722782718,-0.0019794197761103804
ETH/USDT,2024-06-16 11:15:00,2024-06-16 12:00:00,Short,3556.38092,3555.9770999999996,-1.8865655313434617,AI_Flip_Bull,281.2351572513746,292.0286495986518,-10.793492347277208,1281.2351572513746,-0.001470293502047526
ETH/USDT,2024-06-16 12:15:00,2024-06-16 14:00:00,Long,3560.0891549999997,3604.91664,10.579083153607218,AI_Flip_Bear,291.8142404049818,292.0286495986518,-0.21440919367000788,1291.8142404049818,0.008256941041410615
BTC/USDT,2024-06-14 21:15:00,2024-06-16 14:00:00,Long,66145.15605,66715.22570000001,6.609845593523321,AI_Flip_Bear,298.4240859985051,298.4240859985051,0.0,1298.4240859985052,0.00511671522637136
ETH/USDT,2024-06-16 14:15:00,2024-06-16 22:30:00,Short,3585.42639,3623.380785,-12.575155220241392,AI_Flip_Bull,285.8489307782637,298.4240859985051,-12.575155220241413,1285.8489307782638,-0.009684936805967381
ETH/USDT,2024-06-16 22:45:00,2024-06-17 00:30:00,Long,3629.4738299999995,3632.9826000000003,-1.034223307789817,AI_Flip_Bear,284.8147074704739,298.4240859985051,-13.609378528031243,1284.8147074704739,-0.0008043116753723156
ETH/USDT,2024-06-17 00:45:00,2024-06-17 07:00:00,Short,3614.661765,3543.781005,17.58962797726664,AI_Flip_Bull,302.4043354477405,302.4043354477405,0.0,1302.4043354477406,0.013690400549583481
ETH/USDT,2024-06-17 07:15:00,2024-06-17 10:00:00,Short,3561.608305,3506.942595,13.333253859873906,AI_Flip_Bull,315.73758930761437,315.73758930761437,0.0,1315.7375893076144,0.010237415138279804
BNB/USDT,2024-06-16 00:00:00,2024-06-17 10:15:00,Long,607.873785,594.1527750000001,-24.54956428167052,SL_Hit,291.18802502594383,315.73758930761437,-24.54956428167054,1291.1880250259437,-0.018658404594634637
ETH/USDT,2024-06-17 10:15:00,2024-06-17 13:00:00,Long,3497.257755,3532.61281,8.099255593758771,AI_Flip_Bear,299.2872806197026,315.73758930761437,-16.450308687911786,1299.2872806197026,0.006272715852980504
ETH/USDT,2024-06-17 13:15:00,2024-06-17 14:00:00,Short,3528.97463,3508.663455,3.749790223059857,AI_Flip_Bull,303.03707084276243,315.73758930761437,-12.700518464851939,1303.0370708427624,0.0028860362746498947
ETH/USDT,2024-06-17 14:15:00,2024-06-17 15:00:00,Long,3521.069655,3527.8352,-0.08047550397005598,AI_Flip_Bear,302.9565953387924,315.73758930761437,-12.780993968821974,1302.9565953387923,-6.17599497134691e-05
BTC/USDT,2024-06-16 14:15:00,2024-06-17 16:00:00,Short,66510.728,65514.140699999996,12.968874084493654,AI_Flip_Bull,315.9254694232861,315.9254694232861,0.0,1315.9254694232861,0.009953419884352721
ETH/USDT,2024-06-17 15:15:00,2024-06-17 16:00:00,Short,3508.634805,3506.042145,-1.2618019588960188,AI_Flip_Bull,314.6636674643901,315.9254694232861,-1.261801958896001,1314.66366746439,-0.0009588703830233358
ETH/USDT,2024-06-17 16:15:00,2024-06-17 20:30:00,Long,3507.7930199999996,3526.705765,3.3862448973687003,AI_Flip_Bear,318.0499123617588,318.0499123617588,0.0,1318.0499123617587,0.002575749966453156
BTC/USDT,2024-06-17 16:15:00,2024-06-18 00:00:00,Long,65833.30019999998,66335.71555,5.623997781141318,AI_Flip_Bear,323.6739101429001,323.6739101429001,0.0,1323.6739101429002,0.004266908049835649
BNB/USDT,2024-06-17 10:30:00,2024-06-18 01:30:00,Long,596.4981,579.859925,-29.865196594926363,SL_Hit,293.80871354797375,323.6739101429001,-29.865196594926374,1293.8087135479736,-0.02256235192525813
ETH/USDT,2024-06-17 20:45:00,2024-06-18 01:30:00,Short,3511.72326,3377.377845,36.21800855258743,AI_Flip_Bull,330.0267221005612,330.0267221005612,0.0,1330.026722100561,0.027993325576906924
ETH/USDT,2024-06-18 01:45:00,2024-06-18 15:00:00,Short,3404.85672,3402.5104049999995,-1.3115808159467324,AI_Flip_Bull,328.71514128461445,330.0267221005612,-1.3115808159467406,1328.7151412846144,-0.0009861311762783265
ETH/USDT,2024-06-18 15:15:00,2024-06-18 17:00:00,Long,3411.4748849999996,3428.994645,3.1304027817870304,AI_Flip_Bear,331.8455440664015,331.8455440664015,0.0,1331.8455440664015,0.0023559623011149
ETH/USDT,2024-06-18 17:15:00,2024-06-18 19:00:00,Short,3405.5563700000002,3395.827065,0.8540345949405892,AI_Flip_Bull,332.69957866134206,332.69957866134206,0.0,1332.699578661342,0.0006412414703380609
BTC/USDT,2024-06-18 00:15:00,2024-06-18 20:00:00,Short,66283.74154999999,64458.71324999999,25.506040381330862,AI_Flip_Bull,358.20561904267294,358.20561904267294,0.0,1358.2056190426729,0.019138627181792156
BTC/USDT,2024-06-18 20:15:00,2024-06-19 01:00:00,Long,64496.231999999996,65285.14110000001,10.219631542196321,AI_Flip_Bear,368.4252505848693,368.4252505848693,0.0,1368.4252505848692,0.007524362584657496
ETH/USDT,2024-06-18 19:15:00,2024-06-19 01:15:00,Long,3403.68099,3529.6143100000004,34.9621556925053,AI_Flip_Bear,403.38740627737457,403.38740627737457,0.0,1403.3874062773746,0.02554918924330174
ETH/USDT,2024-06-19 01:30:00,2024-06-19 04:00:00,Long,3515.7169799999997,3574.93164,14.82599756366057,AI_Flip_Bear,418.21340384103513,418.21340384103513,0.0,1418.2134038410352,0.010564436802940946
ETH/USDT,2024-06-19 04:15:00,2024-06-19 10:00:00,Short,3567.7252450000005,3534.06615,7.424895022991164,AI_Flip_Bull,425.6382988640263,425.6382988640263,0.0,1425.6382988640262,0.005235386298621636
ETH/USDT,2024-06-19 10:15:00,2024-06-19 11:00:00,Long,3532.4653499999995,3546.2859700000004,1.9085448863641004,AI_Flip_Bear,427.5468437503904,427.5468437503904,0.0,1427.5468437503905,0.0013387300887504061
ETH/USDT,2024-06-19 11:15:00,2024-06-19 16:00:00,Short,3541.358435,3530.28426,1.1239709360287318,AI_Flip_Bull,428.67081468641913,428.67081468641913,0.0,1428.6708146864191,0.0007873443459660567
ETH/USDT,2024-06-19 16:15:00,2024-06-20 08:00:00,Long,3546.8725499999996,3599.87916,12.9296606076247,AI_Flip_Bear,441.60047529404386,441.60047529404386,0.0,1441.600475294044,0.009050132805059619
ETH/USDT,2024-06-20 08:15:00,2024-06-20 10:00:00,Short,3595.5013500000005,3582.47034,1.6206297043945215,AI_Flip_Bull,443.22110499843836,443.22110499843836,0.0,1443.2211049984385,0.0011241878260785931
BTC/USDT,2024-06-19 01:15:00,2024-06-20 10:00:00,Short,65106.330550000006,65725.14615,-11.495187014498306,AI_Flip_Bull,431.72591798394006,443.22110499843836,-11.495187014498299,1431.72591798394,-0.007964952130124825
ETH/USDT,2024-06-20 10:15:00,2024-06-20 11:00:00,Long,3579.7889999999998,3614.9516200000003,7.812717280264429,AI_Flip_Bear,439.5386352642045,443.22110499843836,-3.682469734233848,1439.5386352642045,0.005456852587585992
BTC/USDT,2024-06-20 10:15:00,2024-06-20 11:00:00,Long,65724.24569999998,66354.6061,7.581396224377206,AI_Flip_Bear,447.12003148858173,447.12003148858173,0.0,1447.1200314885818,0.005266545849244242
ETH/USDT,2024-06-20 11:15:00,2024-06-21 01:00:00,Short,3609.2444750000004,3501.539895,27.811467792023294,AI_Flip_Bull,474.931499280605,474.931499280605,0.0,1474.931499280605,0.01921849410336396
ETH/USDT,2024-06-21 01:15:00,2024-06-21 07:00:00,Long,3519.949095,3513.2425000000003,-3.903404914155343,AI_Flip_Bear,471.0280943664497,474.931499280605,-3.903404914155317,1471.0280943664497,-0.002646499119490775
BTC/USDT,2024-06-20 11:15:00,2024-06-21 08:45:00,Short,66366.89995,63645.4068,38.96577750201227,TP_Hit,509.99387186846195,509.99387186846195,0.0,1509.993871868462,0.026488805789120162
ETH/USDT,2024-06-21 07:15:00,2024-06-21 09:00:00,Short,3512.5828300000003,3468.003135,10.678737402186856,AI_Flip_Bull,520.6726092706488,520.6726092706488,0.0,1520.6726092706488,0.007072040225549303
BTC/USDT,2024-06-21 09:00:00,2024-06-21 15:00:00,Long,63694.6314,64124.62165,4.744057549409142,AI_Flip_Bear,525.4166668200579,525.4166668200579,0.0,1525.4166668200578,0.0031197100023288016
ETH/USDT,2024-06-21 09:15:00,2024-06-21 15:00:00,Long,3492.6954749999995,3507.2554950000003,2.1645371273030336,AI_Flip_Bear,527.5812039473609,527.5812039473609,0.0,1527.5812039473608,0.001418980908223011
ETH/USDT,2024-06-21 15:15:00,2024-06-21 18:00:00,Short,3497.6503000000002,3484.891575,1.644151124828042,AI_Flip_Bull,529.2253550721889,529.2253550721889,0.0,1529.225355072189,0.0010763101304072098
ETH/USDT,2024-06-21 18:15:00,2024-06-23 04:00:00,Long,3486.7224899999997,3515.6612900000005,6.291414439467138,AI_Flip_Bear,535.5167695116561,535.5167695116561,0.0,1535.516769511656,0.004114118575525572
ETH/USDT,2024-06-23 04:15:00,2024-06-23 17:00:00,Short,3512.472885,3473.245755,9.156784451590212,AI_Flip_Bull,544.6735539632463,544.6735539632463,0.0,1544.6735539632464,0.005963324291471173
ETH/USDT,2024-06-23 17:15:00,2024-06-23 20:00:00,Long,3472.7355,3474.3519550000005,-1.5349952379037308,AI_Flip_Bear,543.1385587253425,544.6735539632463,-1.534995237903786,1543.1385587253426,-0.0009937343938888343
BTC/USDT,2024-06-21 15:15:00,2024-06-23 21:00:00,Short,63868.349850000006,63697.833,0.6671478682333176,AI_Flip_Bull,543.8057065935758,544.6735539632463,-0.8678473696704714,1543.805706593576,0.000432331798373653
ETH/USDT,2024-06-23 20:15:00,2024-06-23 21:00:00,Short,3464.616825,3428.863575,8.309219909188718,AI_Flip_Bull,552.1149265027645,552.1149265027645,0.0,1552.1149265027645,0.0053822964079612845
BNB/USDT,2024-06-18 01:45:00,2024-06-24 02:45:00,Long,587.983845,573.39316,-26.789957137342792,SL_Hit,525.3249693654218,552.1149265027645,-26.789957137342753,1525.3249693654218,-0.017260292185776516
BTC/USDT,2024-06-23 21:15:00,2024-06-24 05:00:00,Long,63753.6609,62682.34315,-18.78721530876044,AI_Flip_Bear,506.53775405666136,552.1149265027645,-45.57717244610319,1506.5377540566615,-0.01231686079103278
BTC/USDT,2024-06-24 05:15:00,2024-06-24 08:00:00,Short,62578.69500000001,62392.48065,0.9727071753415322,AI_Flip_Bull,507.5104612320029,552.1149265027645,-44.60446527076164,1507.5104612320029,0.0006456573509174834
ETH/USDT,2024-06-23 21:15:00,2024-06-24 09:00:00,Long,3424.9416149999997,3370.723795,-17.814460002115933,AI_Flip_Bear,489.696001229887,552.1149265027645,-62.41892527287757,1489.6960012298869,-0.01181713856072164
BTC/USDT,2024-06-24 08:15:00,2024-06-24 09:00:00,Long,62737.252949999995,62441.063850000006,-6.7163829620625535,AI_Flip_Bear,482.97961826782443,552.1149265027645,-69.13530823494011,1482.9796182678244,-0.004508559435292492
BNB/USDT,2024-06-24 03:00:00,2024-06-24 09:30:00,Long,575.197455,561.629045,-25.565545139625094,SL_Hit,457.41407312819933,552.1149265027645,-94.70085337456521,1457.4140731281993,-0.01723930984937383
ETH/USDT,2024-06-24 09:15:00,2024-06-24 17:00:00,Short,3356.76078,3270.844605,23.5693701309869,AI_Flip_Bull,480.98344325918623,552.1149265027645,-71.13148324357832,1480.9834432591863,0.016172047852123228
BNB/USDT,2024-06-24 09:45:00,2024-06-24 17:15:00,Long,567.3635400000001,555.14229,-23.518881438874363,SL_Hit,457.46456182031187,552.1149265027645,-94.65036468245268,1457.464561820312,-0.015880583639150347
BTC/USDT,2024-06-24 09:15:00,2024-06-24 19:45:00,Short,62098.63515,59324.34735,42.630828125374755,TP_Hit,500.09538994568663,552.1149265027645,-52.01953655707791,1500.0953899456867,0.029249992927533386
ETH/USDT,2024-06-24 17:15:00,2024-06-25 05:00:00,Long,3269.283825,3390.5039,35.04140154457228,AI_Flip_Bear,535.1367914902589,552.1149265027645,-16.978135012505618,1535.136791490259,0.023359448858676135
ETH/USDT,2024-06-25 05:15:00,2024-06-25 09:00:00,Short,3388.434935,3363.12072,5.463298328023032,AI_Flip_Bull,540.600089818282,552.1149265027645,-11.514836684482589,1540.600089818282,0.0035588348597388464
BTC/USDT,2024-06-24 20:00:00,2024-06-25 14:15:00,Long,59339.75504999999,62026.971000000005,43.2399699288953,TP_Hit,583.8400597471773,583.8400597471773,0.0,1583.8400597471773,0.028066965732810978
ETH/USDT,2024-06-25 09:15:00,2024-06-25 16:00:00,Long,3363.681,3407.4454250000003,10.997861739861866,AI_Flip_Bear,594.8379214870391,594.8379214870391,0.0,1594.8379214870392,0.006943795664328345
BTC/USDT,2024-06-25 14:30:00,2024-06-25 18:00:00,Short,61847.061,61347.75855,6.065106724311491,AI_Flip_Bull,600.9030282113506,600.9030282113506,0.0,1600.9030282113506,0.003802961192856724
ETH/USDT,2024-06-25 16:15:00,2024-06-25 18:00:00,Short,3398.6998000000003,3391.284795,0.17953642007460902,AI_Flip_Bull,601.0825646314252,601.0825646314252,0.0,1601.0825646314252,0.00011214696762440468
BNB/USDT,2024-06-24 17:30:00,2024-06-26 01:30:00,Long,559.5896549999999,581.858925,37.75591852211801,TP_Hit,638.8384831535432,638.8384831535432,0.0,1638.8384831535432,0.023581493769379458
ETH/USDT,2024-06-25 18:15:00,2024-06-26 02:00:00,Long,3417.6979949999995,3415.781255,-2.5602669582862494,AI_Flip_Bear,636.278216195257,638.8384831535432,-2.5602669582862063,1636.2782161952568,-0.0015622448365745223
ETH/USDT,2024-06-26 02:15:00,2024-06-26 13:00:00,Short,3412.8927,3372.54543,9.810193367637886,AI_Flip_Bull,646.0884095628949,646.0884095628949,0.0,1646.0884095628949,0.0059954311378960234
ETH/USDT,2024-06-26 13:15:00,2024-06-26 14:00:00,Long,3377.2877999999996,3389.234535,1.5338380889542331,AI_Flip_Bear,647.6222476518491,647.6222476518491,0.0,1647.6222476518492,0.0009318078421811649
BNB/USDT,2024-06-26 01:45:00,2024-06-26 17:00:00,Long,582.41106,567.5260949999999,-27.53193278129038,SL_Hit,620.0903148705587,647.6222476518491,-27.53193278129038,1620.0903148705588,-0.016710100158290664
ETH/USDT,2024-06-26 14:15:00,2024-06-26 17:00:00,Short,3377.7302900000004,3335.256795,10.561992184698866,AI_Flip_Bull,630.6523070552576,647.6222476518491,-16.969940596591528,1630.6523070552576,0.006519384806977557
ETH/USDT,2024-06-26 17:15:00,2024-06-26 22:00:00,Long,3350.6044649999994,3387.715295,9.064785341650449,AI_Flip_Bear,639.717092396908,647.6222476518491,-7.905155254941064,1639.717092396908,0.005558993356480801
BTC/USDT,2024-06-25 18:15:00,2024-06-27 06:00:00,Long,62001.185099999995,60721.72395,-22.615439636975516,SL_Hit,617.1016527599324,647.6222476518491,-30.52059489191663,1617.1016527599324,-0.013792281450159538
ETH/USDT,2024-06-26 22:15:00,2024-06-27 09:00:00,Short,3383.8772150000004,3382.5404249999997,-1.6053482070563998,AI_Flip_Bull,615.496304552876,647.6222476518491,-32.12594309897304,1615.4963045528762,-0.0009927317830121796
